708
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
251,-0.39810389,0.13078943,-0.34449685,0.84007692,1.2667812,1.3105359,4.3607721,17,1,0,475.875
252,-0.71192086,0.41787118,0.14479263,0.54551578,5.4929657,1.9421694,0.27133697,9,1,1,165.375
253,-0.62662196,-0.58933043,0.064330898,0.50586176,0.62824744,2.0713723,5.4019542,13,1,1,344.25
254,0.86509585,-0.19606587,0.34932515,0.301893,5.0321188,2.9014544,1.7638997,2,1,0,6.75
255,0.94731492,0.1662145,-0.18615185,0.20078519,4.062881,2.5869062,3.7154999,13,1,1,293.625
256,-0.18120041,0.60428876,-0.76987922,0.096371673,4.9581666,2.3800814,3.137646,15,1,0,209.25
257,0.047650516,-0.38139018,0.85425574,0.3500258,0.51317269,0.78901893,3.4061754,4,1,1,30.375
258,0.10157759,-0.92062569,-0.37681195,0.011961577,4.0250697,1.2119064,5.665391,1,1,0,3.375
259,-0.026122713,-0.52078879,-0.47268602,0.71039748,2.1077914,1.0970837,5.3496199,24,1,1,540
260,-0.24901769,-0.80708516,0.1529066,0.51305282,0.98187268,2.0117395,4.7220106,24,1,1,978.75
261,-0.21528307,-0.092360601,-0.96437645,0.12288542,0.6159001,1.3801305,5.463903,9,1,0,108
262,0.67198324,-0.33007702,-0.6184864,0.23866771,3.8875239,1.6921184,4.8006868,19,1,1,718.875
263,-0.38812488,-0.61549306,-0.42822868,0.53586161,1.6824026,1.6297756,5.9492159,10,1,1,168.75
264,0.66659421,-0.59752011,-0.43901774,0.076715812,3.8085814,2.2177472,5.2702017,9,1,1,128.25
265,0.16750497,0.94989347,0.21185569,0.15735801,5.1671286,0.84698039,4.8832922,12,1,0,135
266,-0.2201263,0.83081871,-0.31208378,0.40483132,1.9668149,0.25418609,3.1427448,11,1,0,286.875
267,0.0086671486,-0.60187519,0.044859968,0.7972821,1.5289886,1.2918506,4.6417828,11,1,1,253.125
268,-0.82143939,0.034754787,-0.44080833,0.36016321,0.16671422,1.3078096,5.2902575,19,1,0,459
269,-0.24650532,-0.68407083,0.25100294,0.63896775,3.350245,1.4587848,4.6325469,11,1,0,202.5
270,0.33223185,0.86385775,-0.37823957,0.017510708,5.8697705,2.3649297,3.4624829,24,1,1,1208.25
271,-0.33296147,-0.48857942,0.45133808,0.66837168,0.37866023,1.2652087,4.7166409,12,1,1,276.75
272,0.83247519,0.55164337,0.01811948,0.048439514,3.3688626,3.0381114,2.1984231,22,1,1,745.875
273,-0.87336969,-0.25309891,-0.35105851,0.22343734,1.2860622,2.2832167,0.72192407,7,1,1,118.125
274,0.84836423,-0.34786284,0.16763686,0.36217055,2.318959,2.3205531,3.0972211,9,1,1,155.25
275,0.56645656,-0.38447794,0.2884424,0.66940618,2.1023343,0.83626127,2.9571183,19,1,0,411.75
276,0.25763747,-0.02668328,-0.91498876,0.30936465,3.7730787,1.4307731,2.2530704,11,1,0,205.875
277,0.38900986,-0.44284773,0.63142353,0.5038467,2.4469798,1.863065,5.0225234,1,1,0,3.375
278,0.068089336,-0.80442035,-0.10593363,0.58055997,1.8357215,1.8791144,4.8084288,14,1,0,175.5
279,0.1739171,-0.07026007,-0.97568893,0.11334673,2.8372238,1.0929855,0.84037727,5,1,0,20.25
280,0.10961869,0.54725122,-0.57016516,0.60283631,5.2722502,1.1842414,2.5260406,18,1,1,553.5
281,0.54831111,0.12989864,0.030497698,0.82556111,0.11947319,2.6800613,3.2970321,15,1,0,347.625
282,-0.29716009,0.56327581,0.70659721,0.30844232,1.6569221,1.9064962,1.8691334,6,1,0,37.125
283,-0.38588524,-0.13521028,-0.7123819,0.57037073,4.2637119,1.0343007,0.94569832,8,1,0,70.875
284,-0.75184506,-0.078057431,0.65414906,0.026927257,0.14509755,1.8865311,0.82772666,9,1,0,114.75
285,-0.60606569,-0.11383116,-0.78010255,0.10567351,3.9561763,0.75898468,4.3001742,6,1,0,37.125
286,-0.39810389,0.13078943,-0.34449685,0.84007692,4.8502331,2.4533491,0.21350048,8,1,0,145.125
287,-0.73903608,-0.46910596,-0.29010713,0.38678569,3.3633521,2.8309948,4.3474526,16,1,0,253.125
288,-0.45783535,-0.24548174,-0.026640614,0.85405844,0.52335316,1.0925184,5.8221979,7,1,1,50.625
289,0.87878144,-0.30975446,0.27384719,0.23833406,2.4102869,1.8426787,3.6513104,16,1,0,418.5
290,0.13231796,-0.30999088,-0.93505144,0.10989265,3.4280355,0.68756264,5.762764,5,1,1,20.25
291,-0.58067209,-0.56143129,-0.39076737,0.4414925,1.4930776,1.8804938,6.2391572,19,1,1,600.75
292,0.44490081,0.83236206,0.31750998,0.091783158,2.9321253,2.4679053,0.77226919,14,1,1,239.625
293,0.49257496,0.31121421,-0.16064012,0.79668713,3.904042,1.2439781,2.7770779,21,1,1,816.75
294,-0.29716009,0.56327581,0.70659721,0.30844232,0.84345973,1.9304402,0.92802852,19,1,0,580.5
295,-0.29716009,0.56327581,0.70659721,0.30844232,5.5928745,1.1037592,0.10425636,17,1,0,259.875
296,-0.84504074,-0.27849391,-0.14561155,0.43260211,0.96094024,2.6972888,1.2322098,17,1,0,577.125
297,0.4036074,0.048665978,0.85057312,0.33355382,1.5518364,2.7963395,1.6818267,8,1,0,27
298,-0.090525545,-0.8848145,0.45452073,0.048159469,5.3923459,1.816226,4.1901736,16,1,0,209.25
299,-0.98930633,-0.11785041,0.071717769,0.0473384,3.2611895,1.0866656,6.1891012,7,1,0,138.375
300,0.90644908,0.33717474,-0.18504569,0.17441712,6.0114751,0.92832673,5.2924018,8,1,0,162
301,0.098397091,0.80239147,-0.11018003,0.5782268,4.7786593,1.8828652,1.8811078,12,1,1,118.125
302,-0.54588002,0.29228291,-0.2271519,0.75165659,3.1985903,0.3234486,4.3889256,14,1,0,290.25
303,-0.64886081,-0.59106863,0.22125934,0.42504334,0.25886476,2.1421425,5.064405,23,1,1,1130.625
304,0.54831111,0.12989864,0.030497698,0.82556111,3.9723618,0.74282593,3.5778799,5,1,0,33.75
305,0.54831111,0.12989864,0.030497698,0.82556111,6.2429342,2.1818845,6.0206289,13,1,0,84.375
306,-0.70296806,0.017396811,0.62886488,0.33175626,5.1730886,1.5597296,5.2225738,1,1,1,3.375
307,0.41635185,0.51625365,0.057701189,0.74619293,3.956531,1.4502379,2.1723063,21,1,1,540
308,-0.54858977,0.31369373,0.77495027,0.0098786885,4.2056961,1.3681207,5.244576,32,1,1,1366.875
309,-0.32516983,-0.20211618,0.32807344,0.86358643,2.064517,0.83730739,1.8245206,10,1,0,74.25
310,-0.16702801,0.45796156,0.54574668,0.68156689,0.29455087,0.79869956,4.0044622,11,1,0,67.5
311,0.54831111,0.12989864,0.030497698,0.82556111,3.3378272,1.9754366,5.2725124,11,1,0,232.875
312,-0.063603215,-0.50349694,-0.1343388,0.851116,1.6016858,1.0645579,4.9945931,19,1,1,661.5
313,-0.78136694,0.37583655,-0.36596647,0.33805478,6.0647998,0.64890844,4.9890566,16,1,0,253.125
314,-0.21279059,0.29197857,-0.65977973,0.65890765,6.1282353,0.73930442,1.7270688,3,1,1,33.75
315,0.24772885,0.60479003,-0.44550258,0.61187154,4.9529605,1.4245569,2.5888968,5,1,1,47.25
316,-0.64266568,-0.42939556,-0.57602233,0.26607981,1.5754384,2.061713,3.0448637,18,1,0,378
317,-0.37302119,0.81782639,0.40733531,0.16153353,3.947057,2.2344127,6.2327981,20,1,1,681.75
318,-0.085686222,0.98945814,-0.074249677,0.090097129,1.1089758,0.93494821,2.2931442,12,1,0,145.125
319,0.54831111,0.12989864,0.030497698,0.82556111,2.9216516,1.9265863,0.49763677,14,1,0,364.5
320,0.71203887,0.1871365,0.67458469,0.054000027,1.9076809,1.6549345,1.3936696,11,1,1,236.25
321,0.1928336,-0.75978422,0.61885351,0.050631396,0.33018532,1.8017578,2.9746733,5,1,1,60.75
322,-0.34261805,0.6721276,0.4908869,0.43576074,4.3389893,1.7095262,0.25456014,13,1,1,357.75
323,-0.29716009,0.56327581,0.70659721,0.30844232,1.2527981,1.4944417,1.0226474,14,1,0,185.625
324,-0.52188092,-0.69559109,0.46090567,0.17708568,3.4260802,2.1588776,4.2591004,1,1,0,3.375
325,0.46795958,0.85514724,-0.00098395708,0.22301576,4.2160892,2.6917741,2.0759199,13,1,1,347.625
326,-0.046155792,0.96118182,0.040554941,0.26898775,4.6107302,2.5905933,1.3731716,22,1,1,803.25
327,-0.14242506,-0.21542914,0.72673565,0.63652235,5.8967547,1.7203413,5.389348,9,1,0,131.625
328,-0.74337357,-0.030896844,-0.50712836,0.43504253,4.7845302,1.2257019,6.0101571,4,1,0,27
329,-0.18267547,0.34200305,-0.79340738,0.46922109,6.2396941,0.79634053,2.1169405,14,1,1,283.5
330,0.78332478,0.34655261,-0.45199627,0.24900384,4.6253829,2.0571358,3.7923305,12,1,1,189
331,0.38900986,-0.44284773,0.63142353,0.5038467,5.5688252,2.1517169,5.9415998,10,1,0,97.875
332,0.94446081,0.10647292,-0.29539603,0.096945837,4.4222913,1.9681834,0.55671233,8,1,0,155.25
333,-0.40611073,-0.60946089,0.56710935,0.37685356,6.2819185,1.6435975,4.3158846,12,1,1,307.125
334,0.078667305,-0.0055266502,-0.98776037,0.13457455,4.5068421,0.15788634,4.6471186,19,1,1,567
335,-0.29501534,-0.011190418,-0.75893193,0.58039904,1.8658326,1.095297,0.18261805,7,1,0,57.375
336,0.077281818,-0.98755157,0.13273314,0.03393114,2.4125483,1.9623674,0.32451734,14,1,0,357.75
337,-0.2201263,0.83081871,-0.31208378,0.40483132,0.0052812719,2.346298,6.2459369,26,1,0,762.75
338,0.072644584,-0.29749268,0.74828398,0.58846569,0.90590805,0.62246841,3.5684958,7,1,1,67.5
339,-0.13997959,-0.94293237,0.10926659,0.28168258,2.7750204,1.1075422,5.5400109,15,1,0,236.25
340,0.17861171,-0.40829891,-0.16577429,0.87972087,2.1694231,0.92381603,4.4862733,9,1,1,151.875
341,-0.59743392,-0.66752249,-0.44352761,0.027742755,1.4854251,1.122112,1.7988782,9,1,0,141.75
342,0.79517585,-0.40670389,0.44029912,0.091781944,3.7384944,1.1082408,0.80368036,21,1,0,621
343,0.48213634,0.82300067,-0.059595704,0.29438537,0.70472437,1.0735711,3.17681,12,1,0,286.875
344,0.6711489,0.0036223605,0.062204391,0.73869932,3.0629799,1.4715413,3.0521855,7,1,1,97.875
345,-0.78781283,-0.5242939,0.043488674,0.32027423,1.6861495,0.32844141,1.0256076,19,1,0,540
346,-0.58228683,0.3858172,0.22038378,0.68082166,3.6831064,0.51842338,5.7381282,6,1,0,33.75
347,-0.27319971,0.71023995,0.095045775,0.64178455,4.9325728,1.7296211,1.0565577,8,1,1,138.375
348,-0.84504074,-0.27849391,-0.14561155,0.43260211,5.7820096,2.0792913,4.4582882,8,1,0,162
349,0.16578394,0.23290344,-0.90719873,0.3086457,5.3366404,0.57985276,3.4322696,8,1,1,87.75
350,0.24192354,0.24451797,0.024451183,0.93866187,0.93093914,2.4693305,3.6513641,5,1,0,27
351,-0.35008001,0.73772681,-0.21824931,0.53438783,4.2831469,0.52400565,4.4895492,15,1,0,236.25
352,0.24733607,0.45042163,-0.47317162,0.71557939,3.558917,2.0290422,2.4699278,9,1,0,135
353,0.8260088,0.30364051,-0.31245774,0.35760593,4.2119803,2.1519353,3.5074465,24,1,1,1073.25
354,0.55355525,0.017871123,-0.82388258,0.1203109,1.7329793,2.6868217,5.2556367,3,1,0,27
355,0.52668417,-0.60126269,-0.59972245,0.037683114,0.54896039,1.0528815,0.89146179,12,1,0,148.5
356,0.54831111,0.12989864,0.030497698,0.82556111,3.1151538,1.0283757,2.0835557,1,1,0,3.375
357,-0.73486185,-0.16228999,-0.50712895,0.42007172,5.0713296,1.2206903,3.7270939,9,1,0,101.25
358,0.54278028,0.062443286,-0.56629086,0.61709398,3.9986267,1.1560248,3.769547,15,1,1,421.875
359,0.90391463,0.17088009,-0.25238177,0.30006969,4.0277233,2.3357773,3.6540442,16,1,1,685.125
360,0.63646287,-0.57500631,0.37985873,0.34639588,3.4011533,1.9654981,3.8073664,21,1,0,641.25
361,0.80098391,-0.56270421,0.20297028,0.024329064,2.2672157,0.51451719,1.5552377,15,1,0,209.25
362,0.2098311,0.81753051,0.28892496,0.45181528,3.8922064,2.0095048,1.2530965,15,1,1,276.75
363,-0.52883941,0.45117283,0.30207708,0.65232003,5.1431937,1.5372461,0.27263418,10,1,1,118.125
364,-0.39810389,0.13078943,-0.34449685,0.84007692,1.9913739,1.8751373,2.6480682,8,1,0,81
365,0.34367186,-0.33016697,-0.87781751,0.04812324,3.8922629,0.99350184,5.4229813,18,1,1,536.625
366,0.46435788,0.7786184,0.40710375,0.11131821,2.8707488,2.2701845,0.80467355,17,1,1,590.625
367,0.68659562,0.55405629,-0.46986577,0.028884007,5.3299646,2.1613052,3.9720218,7,1,1,57.375
368,0.4618313,-0.53530765,-0.17439792,0.68537796,4.5996575,1.173947,4.5351114,14,1,0,195.75
369,0.31619138,0.43393412,-0.58708113,0.60585469,4.8523469,1.1335479,2.9701631,17,1,1,506.25
370,-0.87898123,0.22212332,-0.12227192,0.40385985,0.24470805,1.1650611,0.51139671,18,1,0,330.75
371,-0.51063645,0.024937877,0.37768838,0.77199745,5.2036161,2.4478273,5.6214523,13,1,0,270
372,0.098443054,-0.51660252,-0.72293729,0.44809875,3.8666308,0.43062335,1.3161644,5,1,0,30.375
373,-0.080455102,0.098469272,-0.18152465,0.97513056,1.9935923,0.83703703,5.4718094,13,1,0,226.125
374,0.35078034,0.38741082,-0.077801354,0.84900701,1.3807881,0.9856506,2.2634063,15,1,0,465.75
375,0.040715333,-0.32062823,-0.94285017,0.081076764,3.1821225,0.65822446,6.071095,4,1,1,50.625
376,0.03969337,-0.5472489,-0.58161181,0.60055876,2.4125745,1.1615847,5.4093556,5,1,1,54
377,0.28586525,-0.2272964,0.72478157,0.58421665,1.5774641,0.74772924,2.9209774,17,1,1,401.625
378,0.16750497,0.94989347,0.21185569,0.15735801,4.8043323,0.21145184,3.1173222,18,1,0,428.625
379,-0.83315647,0.43399599,0.34246966,0.014572084,3.9358172,2.157409,0.0069574104,12,1,0,219.375
380,-0.58228683,0.3858172,0.22038378,0.68082166,0.046454173,2.1112263,3.2355003,14,1,0,280.125
381,0.038398936,-0.63304853,0.7602216,0.14084856,0.24377878,1.3739778,3.2642055,8,1,1,124.875
382,-0.84504074,-0.27849391,-0.14561155,0.43260211,5.4086151,2.138454,5.4465361,22,1,0,793.125
383,-0.2201263,0.83081871,-0.31208378,0.40483132,0.43018508,1.6093515,0.39519426,10,1,0,209.25
384,0.10546599,-0.070304923,0.54924399,0.82599348,1.080367,2.6233633,4.0955601,5,1,0,50.625
385,0.3747991,0.06222998,-0.36676133,0.84919912,3.5209527,0.76646268,0.97723907,5,1,0,33.75
386,0.52668417,-0.60126269,-0.59972245,0.037683114,0.71755594,2.0755091,1.0890859,17,1,0,340.875
387,0.10711626,-0.63712448,-0.76289463,0.024296829,1.4993656,1.0306031,2.1360841,16,1,0,489.375
388,-0.61083156,-0.6643663,-0.22613882,0.36655617,1.3801291,2.2510569,6.008604,15,1,0,283.5
389,0.52668417,-0.60126269,-0.59972245,0.037683114,4.6717024,1.8592875,0.32511362,10,1,0,205.875
390,0.33118451,-0.80254024,0.19354391,0.45693192,1.5615164,2.1030865,3.9203467,4,1,1,30.375
391,0.26315752,-0.37512955,0.060484208,0.88677371,1.30459,2.3776166,5.0304866,11,1,0,158.625
392,-0.80019921,0.15805328,0.29668751,0.49666587,5.5497031,1.9077346,5.9397178,16,1,1,384.75
393,-0.78807306,-0.065066829,-0.058454555,0.6093359,0.17801653,1.8240815,0.013261308,25,1,1,867.375
394,0.5664925,-0.045814451,-0.57835793,0.58522594,3.5556762,1.4235753,0.26061648,11,1,0,74.25
395,0.38866097,0.91810608,0.044786759,0.063387409,3.6968219,2.9862099,1.3561382,13,1,1,229.5
396,-0.29716009,0.56327581,0.70659721,0.30844232,5.5575323,1.2998242,3.8620958,9,1,0,212.625
397,-0.29716009,0.56327581,0.70659721,0.30844232,5.7793884,1.0732657,5.8769846,24,1,0,796.5
398,-0.35469815,-0.41417798,0.1466208,0.82531703,0.68678445,1.1534985,5.2447619,12,1,1,165.375
399,-0.0076172142,0.65974247,-0.46522889,0.59012198,5.3915377,1.4410691,2.2268546,8,1,1,77.625
400,0.4618313,-0.53530765,-0.17439792,0.68537796,1.02694,1.903368,5.2147846,9,1,0,145.125
401,-0.55783886,0.6152097,0.49055073,0.26399392,4.3718286,1.9598732,6.0403619,9,1,1,118.125
402,0.81773943,-0.36617202,-0.43965298,0.062654041,4.1498232,2.2212651,4.9918451,8,1,1,43.875
403,0.28985384,0.72780955,-0.40443867,0.47191876,0.64034843,0.87334001,5.5548096,8,1,0,128.25
404,-0.54549265,-0.5954482,-0.58670855,0.060433682,2.2973084,1.8799386,0.63899904,10,1,1,118.125
405,0.13333355,-0.090275608,-0.59898925,0.78440064,0.90335357,1.2250811,0.12044545,10,1,0,54
406,-0.38848937,0.41648349,0.81471777,0.10886917,5.856504,0.9648996,4.9534655,7,1,0,67.5
407,-0.84504074,-0.27849391,-0.14561155,0.43260211,6.0962334,0.83835095,3.9674392,7,1,0,70.875
408,0.29912245,-0.85342371,0.00076697971,0.42684078,5.5775146,0.20734806,2.871218,16,1,0,614.25
409,-0.32595611,0.027835689,-0.90618974,0.26795131,1.1981078,0.66655618,1.3684886,17,1,1,523.125
410,-0.13237798,-0.82030308,0.51860929,0.20155233,0.21067756,1.9615033,3.6722653,4,1,1,67.5
411,0.2701807,0.72174871,0.32347852,0.54903811,3.821775,1.7597564,1.3965693,9,1,1,94.5
412,-0.69359827,-0.28395405,0.54026639,0.38262746,5.7171874,1.6945286,4.940033,24,1,1,651.375
413,-0.22797363,0.81852579,-0.1689976,0.49948311,3.3187919,1.3052266,0.27290586,4,1,0,47.25
414,0.41754195,0.41242114,0.80833924,0.046423428,2.4073923,1.2544093,0.84893566,10,1,1,212.625
415,-0.22385556,0.084891021,0.84109694,0.48501351,4.8729906,0.48351905,5.5979252,6,1,1,74.25
416,-0.29716009,0.56327581,0.70659721,0.30844232,2.653017,2.4858985,0.97154552,13,1,0,141.75
417,-0.410234,-0.80019259,-0.20378157,0.38713422,1.7444792,1.6582196,0.20418708,13,1,0,192.375
418,0.5387339,-0.79061234,-0.019250559,0.29039162,4.9980125,0.85644615,2.9048352,9,1,0,114.75
419,-0.35008001,0.73772681,-0.21824931,0.53438783,5.9444194,1.8238358,1.6323352,14,1,0,357.75
420,0.59663415,-0.019241674,-0.51023293,0.61912829,3.7986267,1.2793739,3.8631051,11,1,1,266.625
421,0.39901888,0.81627762,-0.4073734,0.092313327,0.97679454,2.3780015,3.7006252,16,1,0,475.875
422,0.24344592,-0.56341779,0.70122713,0.36273253,0.8852365,1.3216374,3.2111118,14,1,1,182.25
423,-0.59743392,-0.66752249,-0.44352761,0.027742755,0.85044801,0.93801463,4.6255236,11,1,0,74.25
424,-0.12455446,0.13650113,0.0063902782,0.98275775,3.2197502,2.3684785,6.141561,11,1,0,67.5
425,0.027068879,-0.61114419,-0.28020981,0.73976517,5.4212866,1.0110366,3.0970514,23,1,0,523.125
426,-0.25032219,-0.05371416,0.32384992,0.91080993,6.1529384,0.51780617,5.7301888,25,1,1,843.75
427,0.80098391,-0.56270421,0.20297028,0.024329064,4.6262159,2.9808803,1.8358836,19,1,0,492.75
428,0.72155678,-0.0059392136,-0.3842096,0.57593715,5.732461,1.8401395,5.3166881,30,1,0,1039.5
429,0.054306135,0.5233857,0.65023446,0.54800856,1.1808596,1.637164,4.0348024,20,1,0,837
430,-0.50344247,0.37392867,-0.10704611,0.77153361,4.6008744,0.94700205,2.2114441,12,1,0,344.25
431,-0.28598249,0.78635055,0.17855036,0.51767421,0.81050301,1.5700791,2.1959085,13,1,0,168.75
432,-0.61359942,-0.080422185,0.21152644,0.75649494,2.8828819,2.7398019,3.4782376,15,1,0,168.75
433,0.076521404,0.14770944,0.46395677,0.87009794,4.8427682,0.22706926,4.0934076,1,1,0,3.375
434,-0.79480898,0.48956865,-0.35764414,0.026303632,0.94531107,2.4080355,2.0494521,7,1,1,94.5
435,0.80952609,0.23785086,0.34429008,0.41177523,2.7309897,2.008445,2.1594441,20,1,1,442.125
436,0.47542474,0.45187193,0.096743844,0.74861443,2.0106773,1.7051442,6.1938362,7,1,0,81
437,-0.84504074,-0.27849391,-0.14561155,0.43260211,0.78803128,1.3905736,5.7018342,16,1,0,347.625
438,0.15636125,0.60901201,-0.76174355,0.15621224,1.6144755,1.1137702,0.16970336,9,1,0,189
439,0.070182003,-0.52390313,-0.71396548,0.45918781,2.7032142,1.1138608,5.5784726,18,1,1,793.125
440,0.3045775,0.27059141,0.61666703,0.67359823,3.1266673,0.83924383,1.6739116,33,1,1,1323
441,-0.3222166,0.52256894,0.55386263,0.56243616,0.85614383,1.831495,3.8470528,8,1,0,118.125
442,-0.24256866,0.39331889,0.31626001,0.82851696,4.9003663,0.96073049,0.6535241,17,1,1,438.75
443,0.76987475,-0.50246012,0.21049351,0.3324441,1.9989029,2.3327646,3.1553771,19,1,1,556.875
444,-0.93063414,-0.30364066,0.20015733,0.040736251,5.2285509,2.730176,4.5977855,8,1,1,131.625
445,-0.43373924,-0.81611985,0.085709833,0.37211892,0.85591376,2.3579721,4.9745097,8,1,1,199.125
446,0.61836314,0.3210932,0.71662533,0.031212986,1.906117,2.2595983,4.3734746,12,1,0,229.5
447,-0.26340517,-0.18862991,0.83906054,0.43705139,5.8140659,0.65986836,4.5711389,9,1,1,135
448,0.7768203,0.19565101,0.54988605,0.23642373,5.8857613,1.9086733,3.1116149,9,1,0,135
449,-0.64266568,-0.42939556,-0.57602233,0.26607981,3.3560634,0.7734822,0.6061095,17,1,0,313.875
450,0.55355525,0.017871123,-0.82388258,0.1203109,0.16679597,1.3653512,2.7257369,10,1,0,307.125
451,0.027068879,-0.61114419,-0.28020981,0.73976517,3.8916509,0.93528724,0.16280547,6,1,0,40.5
452,0.26315752,-0.37512955,0.060484208,0.88677371,0.0036073085,2.1922076,3.3491108,6,1,0,47.25
453,0.49908689,0.22070806,-0.30893269,0.77894849,3.935535,1.1544731,3.1027982,19,1,1,523.125
454,-0.28205389,0.23988417,0.47120693,0.80054063,1.0778264,1.8734959,2.2343366,15,1,0,384.75
455,-0.25794864,-0.76523083,0.046721444,0.58796382,1.1663758,1.8799276,4.9582167,23,1,1,779.625
456,0.38900986,-0.44284773,0.63142353,0.5038467,3.032783,1.4286535,2.6325819,8,1,0,84.375
457,-0.28598249,0.78635055,0.17855036,0.51767421,5.2885089,1.1017537,1.0569179,12,1,0,273.375
458,-0.21082059,0.45196122,0.256753,0.82786691,1.0938554,0.93834841,5.6434321,13,1,0,151.875
459,0.24733607,0.45042163,-0.47317162,0.71557939,5.7168546,0.39702022,5.2719426,7,1,0,77.625
460,0.074640207,0.83912474,0.32493478,0.42978585,3.831713,1.4272356,0.70188093,16,1,0,266.625
461,0.96005011,0.25629458,0.033973984,0.1070637,3.0951939,2.9164679,2.5734422,34,1,1,2136.375
462,0.027068879,-0.61114419,-0.28020981,0.73976517,1.2091132,2.1323116,0.077948123,22,1,0,509.625
463,0.54831111,0.12989864,0.030497698,0.82556111,4.5113277,2.8185084,3.5520639,15,1,0,351
464,0.72155678,-0.0059392136,-0.3842096,0.57593715,3.2665739,1.3161385,5.019001,15,1,0,354.375
465,0.57765806,-0.18530719,-0.53322464,0.58961332,3.5663934,1.3036866,4.187233,20,1,1,722.25
466,0.00042946381,0.57351369,-0.60426265,0.55312616,2.1794779,0.78780556,2.1182995,18,1,0,479.25
467,-0.66125607,-0.042527314,0.47415912,0.57974571,5.6618648,1.4486289,5.5334158,17,1,1,516.375
468,-0.34631699,0.79185909,0.22309439,0.45083538,4.6651545,2.0874262,0.69899815,13,1,1,303.75
469,0.20933609,0.56061554,-0.17739783,0.78129292,4.6815209,1.4076741,5.1141639,2,1,0,3.375
470,-0.39810389,0.13078943,-0.34449685,0.84007692,6.2163334,2.589067,0.94314587,1,1,0,13.5
471,0.54831111,0.12989864,0.030497698,0.82556111,6.2495999,1.0937524,2.3692906,9,1,0,74.25
472,-0.65001214,-0.2199924,-0.65428489,0.31780306,1.4449759,1.5125884,0.79229051,1,1,1,3.375
473,-0.097409569,-0.30592871,0.88283908,0.34280336,0.062120203,0.6537019,3.8202257,11,1,1,364.5
474,-0.62700331,0.40269729,0.023431771,0.66644782,5.6771278,1.6816195,0.53576809,14,1,1,418.5
475,-0.82143939,0.034754787,-0.44080833,0.36016321,0.90329891,1.6781199,0.82022071,9,1,0,118.125
476,0.0044109533,-0.19843988,0.16021095,0.96692014,3.9968719,0.30231395,5.1053958,10,1,0,114.75
477,0.70986044,-0.5732004,0.4083038,0.028766552,0.96184659,2.2981844,2.3204212,12,1,1,239.625
478,-0.62369686,-0.31439549,-0.19249696,0.68927687,0.73924428,1.5464785,6.0886111,8,1,1,64.125
479,-0.50125462,-0.69855088,0.45895937,0.22389024,6.1146259,2.0696952,4.2178664,12,1,1,280.125
480,-0.28598249,0.78635055,0.17855036,0.51767421,3.8403902,1.2089789,4.0017867,8,1,0,175.5
481,-0.6790849,0.038227174,-0.41160959,0.60659701,0.53995526,1.4959617,0.65242094,16,1,1,256.5
482,0.28858963,0.068659581,-0.69529974,0.65464509,2.2663338,2.7818105,3.0063303,18,1,0,293.625
483,0.0047701355,-0.85328269,-0.38153592,0.35540995,2.3972216,2.0445483,5.5276337,23,1,1,536.625
484,-0.055130601,0.51404387,0.85592079,0.010919025,1.1349488,2.0678289,3.9284759,24,1,0,803.25
485,0.52598935,0.10867697,0.507891,0.67347705,3.4510658,1.3901644,5.7872343,10,1,0,94.5
486,0.6646874,-0.67151755,0.12369407,0.30324015,1.9637779,2.4742844,3.5447974,15,1,1,209.25
487,-0.75184506,-0.078057431,0.65414906,0.026927257,2.093482,1.2769526,5.0134001,5,1,0,97.875
488,0.4618313,-0.53530765,-0.17439792,0.68537796,0.36494777,0.77232462,2.1810634,2,1,0,43.875
489,0.56354523,-0.096433334,-0.19933335,0.79585397,3.217531,1.2172418,3.5564861,16,1,1,354.375
490,-0.4541592,0.66029727,0.35872024,0.47860914,1.6218117,1.3289932,1.2504979,1,1,0,27
491,-0.2451728,0.35585979,-0.88402849,0.1781787,0.44877839,2.9433756,3.7085545,18,1,0,371.25
492,-0.16702801,0.45796156,0.54574668,0.68156689,2.6876905,2.7749877,2.8439929,10,1,0,91.125
493,0.87878144,-0.30975446,0.27384719,0.23833406,5.5052409,1.3436208,3.8495998,10,1,0,175.5
494,-0.49630639,-0.0075427163,-0.37158599,0.78456795,0.45751721,1.03881,0.42712414,11,1,1,236.25
495,-0.46857488,-0.60720986,-0.087413549,0.63568276,1.0502148,1.7482588,5.506279,8,1,1,178.875
496,0.20933609,0.56061554,-0.17739783,0.78129292,5.0231919,2.9561057,5.9185123,10,1,0,199.125
497,0.65128833,0.60502368,0.45371696,0.062536947,2.4563549,2.1900899,0.95917684,15,1,1,192.375
498,0.54831111,0.12989864,0.030497698,0.82556111,5.7045274,1.3377159,2.6852632,8,1,0,84.375
499,-0.64266568,-0.42939556,-0.57602233,0.26607981,0.62936848,2.0297327,5.7212481,9,1,0,91.125
500,-0.13997959,-0.94293237,0.10926659,0.28168258,3.5444918,2.2893739,2.1369083,15,1,0,398.25
501,-0.35705182,0.28898019,0.25353584,0.85130721,5.3133135,0.95450974,0.39096162,22,1,1,718.875
502,-0.27511883,-0.23012294,-0.55465347,0.75080794,1.3328315,0.73369372,6.222868,14,1,1,499.5
