There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
    438.00   447.666667  11.937199  23.874398   1.401667 108.013871  13.293861  10.718987   0.806311
    326.00   339.395833  10.393895  20.787790   1.379037   2.588709  12.560572   8.600965   0.684759
     41.00    46.208333   3.835175   7.670351   1.351024   2.852393   5.417625   2.714948   0.501133
      6.00     7.750000   1.570637   3.141275   1.223179  78.058257   1.625274   1.517837   0.933896
     65.00    68.687500   4.675886   9.351772   1.465366 163.639377   5.688062   3.843824   0.675770
     14.00    15.375000   2.212242   4.424484   1.261556  61.624439   2.375950   2.059814   0.866944
     32.00    33.875000   3.283709   6.567419   1.209265 155.245234   3.639435   2.962753   0.814069
     12.00    13.250000   2.053681   4.107362   1.600852 144.289246   2.920286   1.444244   0.494556
     14.00    15.250000   2.203231   4.406462   1.534506 123.225182   3.022057   1.606265   0.531514
      9.00    10.000000   1.784124   3.568248   1.270532 101.907246   2.003044   1.589131   0.793358
    179.00   185.375000   7.681582  15.363163   1.460818  21.035101   9.669169   6.102561   0.631136
     42.00    42.500000   3.678066   7.356132   1.333988  57.898037   4.187457   3.230641   0.771504
      9.00     9.750000   1.761681   3.523363   1.249297 116.048537   2.072450   1.497513   0.722581
    190.00   192.000000   7.817640  15.635280   1.324745 169.957594   9.644059   6.337113   0.657100
    150.00   153.020833   6.979115  13.958230   1.409248 162.492410  10.363495   4.699963   0.453511
    196.00   201.875000   8.016159  16.032318   1.542233  32.730200  10.775857   5.963220   0.553387
    115.00   117.000000   6.102643  12.205287   1.347194  81.354322   6.625662   5.620911   0.848355
      7.00     9.562500   1.744660   3.489320   1.255130 114.192472   2.127306   1.430842   0.672608
      3.00     3.500000   1.055502   2.111004   1.331203 131.257266   1.211500   0.919591   0.759052
    239.00   247.666667   8.878893  17.757787   1.330046   5.933314   9.928768   7.940034   0.799700
     13.00    14.812500   2.171397   4.342794   1.271288  14.357446   2.731014   1.726452   0.632165
    134.00   137.750000   6.621721  13.243442   1.497728 158.560600   7.581144   5.783716   0.762908
      9.00    10.250000   1.806288   3.612576   1.166830   6.725180   1.821610   1.791095   0.983249
     59.00    63.041667   4.479597   8.959193   1.258506  73.754774   5.022662   3.995249   0.795444
     36.00    37.291667   3.445331   6.890662   1.382912 128.584004   4.207444   2.821263   0.670541
     28.00    32.812500   3.231802   6.463604   1.151226  58.740604   3.593385   2.906603   0.808876
     41.00    45.208333   3.793450   7.586899   1.374168 155.607657   4.994235   2.881374   0.576940
    134.00   138.500000   6.639723  13.279446   1.373816 118.762974   7.901969   5.579105   0.706040
      4.00     4.500000   1.196827   2.393654   1.174011   1.300243   1.198665   1.194992   0.996936
     23.00    24.250000   2.778311   5.556623   1.216880 111.783147   3.028984   2.548384   0.841333
      9.00    11.062500   1.876514   3.753027   1.386250 143.057136   2.075486   1.696616   0.817455
     12.00    13.500000   2.072965   4.145930   1.509184 168.304019   2.755509   1.559488   0.565953
     50.00    53.750000   4.136322   8.272643   1.288427  12.325391   4.960504   3.449076   0.695308
     26.00    27.750000   2.972053   5.944106   1.351756  71.326750   3.467303   2.547542   0.734733
      2.00     2.500000   0.892062   1.784124   1.218276  87.499065   1.130649   0.703821   0.622493
     27.00    27.250000   2.945156   5.890312   1.211254  68.854855   3.219156   2.694478   0.837014
      2.00     5.142857   1.279462   2.558923   1.125341 160.940642   1.605810   1.019437   0.634843
      3.00     4.250000   1.163107   2.326213   1.344883  63.959664   1.214675   1.113727   0.916893
     14.00    16.125000   2.265557   4.531113   1.302118  98.444663   3.040063   1.688368   0.555373
     24.00    29.958333   3.088047   6.176094   1.120971 177.821095   3.279586   2.907695   0.886604
     34.00    34.500000   3.313863   6.627727   1.220569 145.574750   3.791981   2.896030   0.763725
     17.00    19.791667   2.509957   5.019914   1.196325 165.722056   2.767276   2.276565   0.822673
     75.00    77.750000   4.974796   9.949592   1.684612   2.873503   7.739128   3.197853   0.413206
     54.00    59.750000   4.361080   8.722159   1.595824   6.906573   5.892446   3.227694   0.547768
     35.00    37.041667   3.433763   6.867526   1.630568 161.723251   5.239525   2.250343   0.429494
    362.00   376.833333  10.952158  21.904317   1.718525 101.581155  18.308981   6.551417   0.357825
    240.00   244.375000   8.819693  17.639385   1.346306  93.952699   9.956064   7.813025   0.784750
      3.00     9.269048   1.717681   3.435363   1.363012 166.748140   2.346431   1.257411   0.535882
     23.00    26.250000   2.890611   5.781223   1.260829 147.699701   3.023657   2.763420   0.913933
     32.00    35.000000   3.337791   6.675581   1.616420  19.410270   5.200099   2.142430   0.411998
     28.00    29.125000   3.044795   6.089590   1.387043 163.254361   3.928183   2.360067   0.600804
      4.00     4.000000   1.128379   2.256758   1.410474   0.000000   1.897700   0.670938   0.353553
     30.00    33.687500   3.274609   6.549218   1.286314 176.830528   4.151316   2.583052   0.622225
     15.00    17.000000   2.326213   4.652426   1.248126  88.344282   2.810676   1.925255   0.684979
      2.00     3.291667   1.023606   2.047213   1.142970  88.609836   1.290262   0.812060   0.629376
    235.00   242.500000   8.785792  17.571585   1.394324 135.137653  11.006348   7.013239   0.637199
     13.00    14.000000   2.111004   4.222008   1.375367 165.157321   2.957141   1.506975   0.509605
     41.00    41.250000   3.623573   7.247146   1.335856  82.786233   4.388683   2.991851   0.681720
     59.00    61.000000   4.406462   8.812923   1.287873  79.239457   4.819011   4.029230   0.836111
     47.00    48.500000   3.929126   7.858252   1.225022 177.648731   4.727591   3.265517   0.690736
    504.00   526.875000  12.950271  25.900542   1.536275 118.135027  19.077798   8.790822   0.460788
    198.00   206.750000   8.112371  16.224743   1.388991   5.412920   9.401930   6.999687   0.744495
     20.00    22.000000   2.646284   5.292567   1.267273  73.038106   2.856979   2.451127   0.857944
      6.00     6.500000   1.438407   2.876814   1.262945  74.947388   1.929945   1.072059   0.555487
     17.00    20.687500   2.566132   5.132265   1.181609 159.201318   3.056280   2.154592   0.704972
    115.00   120.625000   6.196461  12.392922   1.428245  29.907419   7.570186   5.072019   0.669999
     43.00    43.750000   3.731763   7.463527   1.357442  93.452315   4.141687   3.362412   0.811846
      4.00     6.708333   1.461276   2.922553   1.208562 110.842111   1.900653   1.123471   0.591098
     14.00    14.750000   2.166811   4.333622   1.309520 152.391048   2.496131   1.880939   0.753542
     16.00    19.416667   2.486065   4.972129   1.204605 110.269113   3.139138   1.968858   0.627197
    214.00   229.048810   8.538647  17.077295   1.257383 175.437574   9.442314   7.721465   0.817751
     24.00    38.125000   3.483614   6.967227   1.404934 163.926650   5.170493   2.347081   0.453937
     10.00    12.333333   1.981369   3.962737   1.194734  70.053318   2.327877   1.686439   0.724453
    238.00   257.416667   9.051976  18.103952   1.562995  72.020180  12.655721   6.474406   0.511579
     18.00    21.708333   2.628684   5.257367   1.498697 172.780454   2.996353   2.306129   0.769645
    349.00   357.166667  10.662536  21.325073   1.607828  89.769036  13.523298   8.406949   0.621664
     24.00    25.500000   2.849018   5.698035   1.209819 167.257455   3.189667   2.544749   0.797810
     99.00   105.916667   5.806404  11.612807   1.406102  17.384560   7.234129   4.660453   0.644231
    109.00   111.666667   5.961930  11.923859   1.452278 145.868409   8.081600   4.398214   0.544226
     20.00    23.875000   2.756746   5.513492   1.141851 107.482082   3.113080   2.441199   0.784175
     37.00    37.500000   3.454941   6.909883   1.262860 178.084080   3.979295   2.999682   0.753823
    143.00   145.500000   6.805445  13.610891   1.475006 113.243052   8.834281   5.242542   0.593432
    370.00   378.333333  10.973935  21.947869   1.391687 162.454778  13.056372   9.223637   0.706447
     11.00    11.500000   1.913260   3.826520   1.566247 110.728697   2.801863   1.306475   0.466288
      4.00     5.500000   1.323142   2.646284   1.061933 179.856358   1.435730   1.219383   0.849312
     80.00    81.250000   5.085536  10.171072   1.415896  80.228824   6.901607   3.747341   0.542966
      3.00     3.625000   1.074185   2.148370   1.351446 135.136244   1.261428   0.914735   0.725158
    144.00   148.416667   6.873317  13.746635   1.473727 137.362993   9.404299   5.023500   0.534171
     34.00    36.375000   3.402723   6.805445   1.345883 117.793013   3.980550   2.908775   0.730747
      6.00     7.000000   1.492705   2.985411   1.154546  83.926722   1.724511   1.292058   0.749232
     24.00    26.416667   2.899773   5.799547   1.284257 159.848371   3.242358   2.593386   0.799846
    120.00   125.729167   6.326202  12.652405   1.276690  19.342234   7.110140   5.628699   0.791644
    122.00   131.375000   6.466681  12.933362   1.702340  87.030132   8.033505   5.205444   0.647967
    503.00   517.541667  12.835055  25.670109   1.934147 142.054417  21.288743   7.738298   0.363492
    953.00   964.750000  17.523968  35.047936   1.404992   6.840998  19.856975  15.465068   0.778823
      3.00     4.291667   1.168794   2.337588   1.273330 146.721991   1.275682   1.070862   0.839443
    167.00   177.333333   7.513119  15.026237   1.649020  52.563234   8.942502   6.312211   0.705866
     60.00    64.625000   4.535502   9.071004   1.354626 110.865262   5.669552   3.628290   0.639961
      8.00    10.625000   1.839033   3.678066   1.257945 123.888023   2.298381   1.471489   0.640229
     10.00    10.250000   1.806288   3.612576   1.446283 139.966746   2.135881   1.527555   0.715187
    499.00   510.291667  12.744837  25.489675   1.679535 166.333647  19.626060   8.276286   0.421699
      5.00     6.625000   1.452172   2.904344   1.218873 176.273932   1.569840   1.343324   0.855708
     35.00    36.750000   3.420218   6.840435   1.360765  83.516430   4.176392   2.800955   0.670664
      6.00     8.250000   1.620511   3.241022   1.104171 123.655566   1.937421   1.355439   0.699610
     17.00    19.583333   2.496712   4.993423   1.266860   4.342628   2.608903   2.389345   0.915843
      4.00     4.625000   1.213336   2.426671   1.196456  33.273739   1.267530   1.161458   0.916315
      2.00     2.416667   0.877068   1.754137   1.236755  93.192799   1.225052   0.627932   0.512575
    105.00   110.479167   5.930144  11.860289   1.267602 111.735117   6.232770   5.642212   0.905249
      2.00     4.291667   1.168794   2.337588   1.235131 145.493958   1.372348   0.995433   0.725350
     28.00    30.791667   3.130702   6.261403   1.330880 146.975187   3.719773   2.634917   0.708354
     29.00    32.437500   3.213281   6.426563   1.360394  79.077140   4.411055   2.340750   0.530655
     14.00    16.229167   2.272863   4.545725   1.382682  61.709516   2.555528   2.021463   0.791016
     74.00    77.000000   4.950744   9.901487   1.365803  34.419726   6.040902   4.057318   0.671641
     18.00    20.500000   2.554477   5.108954   1.312818 145.373853   3.309641   1.971620   0.595720
     17.00    19.500000   2.491394   4.982787   1.639008 115.871719   3.849284   1.612519   0.418914
     43.00    47.375000   3.883289   7.766577   1.245776   4.328584   4.627189   3.258983   0.704312
    363.00   375.291667  10.929732  21.859465   1.347888 141.331786  12.783485   9.344795   0.731005
     29.00    31.000000   3.141275   6.282549   1.299923 163.514643   4.039654   2.442686   0.604677
     68.00    72.166667   4.792845   9.585690   1.463060   4.235585   5.642686   4.070998   0.721465
     38.00    39.750000   3.557080   7.114160   1.371684 165.847388   3.861588   3.276585   0.848507
     25.00    33.421429   3.261652   6.523303   1.108576 133.492973   3.711254   2.866517   0.772385
     13.00    14.666667   2.160682   4.321363   1.225984  99.636255   2.711762   1.721591   0.634861
    108.00   113.166667   6.001839  12.003678   1.355829 138.700107   7.560100   4.764761   0.630251
    301.00   317.291667  10.049730  20.099460   1.374633 175.611689  12.022827   8.400443   0.698708
     11.00    13.791667   2.095238   4.190477   1.184499  30.847305   2.382562   1.842564   0.773354
     17.00    21.354167   2.607152   5.214304   1.202326 176.006327   3.059190   2.221909   0.726306
    147.00   155.166667   7.027879  14.055758   1.478837 145.250611  10.596322   4.661154   0.439884
     26.00    27.250000   2.945156   5.890312   1.332446 115.409836   3.703925   2.341825   0.632255
    221.00   229.875000   8.554033  17.108067   1.966221 170.509046   9.206604   7.947717   0.863263
     59.00    67.708333   4.642438   9.284876   1.541576 120.221604   6.509779   3.310747   0.508581
     11.00    14.729167   2.165280   4.330561   1.175203  28.965591   2.394983   1.957608   0.817379
     95.00   102.812500   5.720685  11.441370   1.355848   9.671889   6.549034   4.997109   0.763030
     35.00    38.729167   3.511108   7.022215   1.268689 162.875631   4.103467   3.004259   0.732127
    132.00   139.187500   6.656182  13.312364   1.439336   8.941877   7.999751   5.538267   0.692305
     84.00    90.416667   5.364748  10.729496   1.414427 112.346383   6.920455   4.158761   0.600938
     65.00    68.791667   4.679430   9.358861   1.326721  61.917313   5.367420   4.079626   0.760072
     13.00    14.500000   2.148370   4.296740   1.159887  44.835944   2.381875   1.937757   0.813543
     97.00    98.750000   5.606523  11.213046   1.307841   4.317810   5.889877   5.336801   0.906097
    133.00   139.770833   6.670115  13.340231   1.523950 119.960107   7.649329   5.816254   0.760361
     18.00    23.187500   2.716765   5.433529   1.309000 118.152692   3.252065   2.269576   0.697888
     82.00    85.500000   5.216847  10.433695   1.252991 151.353900   5.655195   4.812477   0.850983
     31.00    33.750000   3.277645   6.555291   1.625969  93.178655   4.886819   2.198354   0.449854
     72.00    81.000000   5.077706  10.155413   1.201704  35.644215   5.114725   5.040956   0.985577
     59.00    62.375000   4.455848   8.911695   1.307523  56.899919   4.776926   4.156351   0.870089
    100.00   103.666667   5.744399  11.488799   1.781524 154.171189   8.979784   3.674713   0.409221
     30.00    37.083333   3.435694   6.871388   1.201250  90.406854   4.215753   2.799972   0.664169
     10.00    13.145833   2.045593   4.091185   1.315304 137.243817   2.540280   1.647239   0.648448
     81.00    87.541667   5.278767  10.557533   1.437093 137.285560   6.651491   4.189343   0.629835
     62.00    64.250000   4.522324   9.044647   1.389613 164.947649   5.185050   3.944303   0.760707
    136.00   138.000000   6.627727  13.255454   1.480597  95.779284   7.639857   5.749684   0.752591
     26.00    28.375000   3.005336   6.010672   1.427190 151.472438   3.892089   2.320616   0.596239
     31.00    34.166667   3.297816   6.595631   1.201043 153.938559   3.705025   2.935362   0.792265
     17.00    18.500000   2.426671   4.853342   1.289209 141.292701   2.742988   2.146832   0.782662
     40.00    41.500000   3.634537   7.269074   1.211083  17.244083   3.980216   3.318880   0.833844
     91.00    97.500000   5.570926  11.141852   1.319304  50.492852   6.008895   5.164879   0.859539
   1254.00  1305.333333  20.383829  40.767659   2.146197 127.469946  31.167248  13.331318   0.427735
      2.00     2.250000   0.846284   1.692569   1.206277   3.618077   1.017896   0.703605   0.691235
    192.00   201.083333   8.000426  16.000852   1.698328  63.715250   9.114754   7.022330   0.770435
     12.00    14.291667   2.132880   4.265761   1.251017  83.984785   2.601965   1.748363   0.671939
     40.00    40.250000   3.579382   7.158763   1.619135  65.048297   5.160759   2.482575   0.481048
     39.00    40.000000   3.568248   7.136496   1.348916 162.897254   4.366805   2.915724   0.667702
     44.00    46.500000   3.847260   7.694520   1.368097 122.401149   4.718746   3.136725   0.664737
      6.00     6.750000   1.465808   2.931615   1.284311  75.422385   1.989672   1.079872   0.542739
     95.00   104.416667   5.765142  11.530283   1.641845 174.140762   6.935614   4.792201   0.690956
     10.00    11.791667   1.937370   3.874741   1.212964  65.813495   2.108780   1.779894   0.844039
     36.00    38.125000   3.483614   6.967227   1.250170   5.231390   3.917652   3.097662   0.790694
    125.00   130.041667   6.433782  12.867564   1.498929 173.340761   8.804804   4.701246   0.533941
    566.00   577.500000  13.558169  27.116339   2.110602  17.229918  16.746543  10.976830   0.655468
    379.00   392.916667  11.183437  22.366874   1.440226 121.103379  12.750235   9.809173   0.769333
     12.00    17.375000   2.351730   4.703460   1.263947   6.451817   3.018200   1.832428   0.607126
     42.00    45.687500   3.813500   7.627000   1.413972 134.355226   5.134986   2.832098   0.551530
     25.00    27.833333   2.976512   5.953024   1.344647 132.566338   3.507038   2.526241   0.720335
     67.00    71.354167   4.765788   9.531576   1.372874  16.615519   5.578839   4.071230   0.729763
     33.00    45.416667   3.802180   7.604360   1.569680 154.320089   5.178434   2.791688   0.539099
      3.00     8.375000   1.632742   3.265483   1.181417   2.069027   2.117645   1.258872   0.594468
     48.00    54.375000   4.160300   8.320601   1.341724 144.843919   5.553601   3.116554   0.561177
    120.00   132.489583   6.494055  12.988109   1.466135   2.515700   8.003156   5.269514   0.658429
    126.00   133.166667   6.510627  13.021254   1.500179   7.860078   7.146690   5.931174   0.829919
    198.00   210.458333   8.184801  16.369602   2.237749 107.331554   9.475162   7.070166   0.746179
      6.00     6.500000   1.438407   2.876814   1.419423  45.000000   1.551050   1.333944   0.860027
     72.00    74.208333   4.860169   9.720339   1.581044  33.206496   6.187419   3.817625   0.616998
     12.00    12.750000   2.014560   4.029120   1.250483  94.527207   2.089789   1.942039   0.929299
     93.00   103.250000   5.732844  11.465687   1.687690 155.261494   6.603172   4.977229   0.753763
     42.00    42.500000   3.678066   7.356132   1.420531  91.382617   4.566648   2.962385   0.648700
     31.00    33.000000   3.241022   6.482045   1.329363 153.304382   3.979955   2.639282   0.663144
     44.00    47.416667   3.884996   7.769992   1.238445  27.037919   4.101656   3.679781   0.897145
     16.00    18.041667   2.396423   4.792845   1.218757 169.053974   2.732732   2.101502   0.769011
     24.00    25.625000   2.855992   5.711984   1.255830 112.073674   3.332769   2.447422   0.734351
     61.00    66.625000   4.605149   9.210298   1.365300  81.298831   5.801254   3.655657   0.630149
     46.00    48.375000   3.924059   7.848118   1.856706 168.064919   6.309022   2.440670   0.386854
     88.00    89.500000   5.337484  10.674968   1.557789 145.838431   7.555581   3.770555   0.499042
    110.00   115.416667   6.061210  12.122420   1.535388 166.296304   8.267822   4.443524   0.537448
     10.00    15.916667   2.250874   4.501747   1.197171  46.262334   2.417738   2.095526   0.866730
     18.00    28.541667   3.014149   6.028298   1.248232  83.815946   3.213834   2.826871   0.879594
      2.00     3.416667   1.042861   2.085722   1.166567   8.697833   1.181200   0.920724   0.779482
      8.00     9.666667   1.754137   3.508273   1.328660 120.609716   2.271983   1.354322   0.596097
     25.00    27.937500   2.982077   5.964154   1.283649 140.412139   3.389279   2.623797   0.774146
    133.00   141.791667   6.718161  13.436322   1.374243  68.926124   7.393462   6.104541   0.825667
     41.00    45.416667   3.802180   7.604360   1.289940  93.270193   4.426744   3.265735   0.737729
      7.00     8.500000   1.644881   3.289762   1.264727 145.840288   1.879653   1.439433   0.765797
     37.00    38.041667   3.479804   6.959609   1.258794 101.076456   3.976686   3.045007   0.765715
    813.00   834.791667  16.300995  32.601990   1.900324 115.486738  26.179850  10.149884   0.387698
     17.00    18.375000   2.418459   4.836918   1.285602  13.280756   2.870075   2.037906   0.710053
      7.00     9.187500   1.710109   3.420218   1.269198 167.385425   2.131285   1.372164   0.643820
     14.00    14.750000   2.166811   4.333622   1.309520  72.968868   2.416398   1.943004   0.804091
     12.00    12.916667   2.027684   4.055368   1.319864 132.505634   2.471402   1.663631   0.673153
    268.00   276.166667   9.375851  18.751702   1.399467 125.430771  10.327088   8.512233   0.824263
    139.00   150.125000   6.912762  13.825523   1.490858 142.414312  10.002052   4.777647   0.477667
     19.00    19.750000   2.507313   5.014627   1.258635 170.322733   2.553771   2.461701   0.963947
     17.00    19.625000   2.499366   4.998732   1.487773 144.257754   3.705931   1.685631   0.454847
     23.00    26.666667   2.913462   5.826925   1.250233 164.974446   3.503677   2.422673   0.691466
      4.00     6.458333   1.433789   2.867578   1.120728  88.995263   1.725903   1.191116   0.690141
     49.00    62.500000   4.460310   8.920621   1.263071   9.564210   5.962003   3.336860   0.559688
    145.00   148.750000   6.881032  13.762063   1.626322 104.510516   7.351816   6.440394   0.876028
    162.00   165.500000   7.258119  14.516237   1.432189 113.538712   8.848137   5.953828   0.672891
    210.00   224.666667   8.456573  16.913145   1.488781 150.161286  11.218415   6.374664   0.568232
    116.00   119.541667   6.168573  12.337146   1.299103  75.017568   6.433196   5.914835   0.919424
     67.00    69.250000   4.694993   9.389986   1.513817  27.885740   6.127098   3.597618   0.587165
     11.00    19.854167   2.513917   5.027834   1.133348  94.657279   2.908408   2.172934   0.747121
    121.00   126.916667   6.356007  12.712015   1.318231  17.130276   7.128634   5.667121   0.794980
     89.00    94.708333   5.490592  10.981184   1.514203  50.638089   6.287598   4.794613   0.762551
    259.00   269.750000   9.266288  18.532576   1.407901 166.799552  12.359958   6.946957   0.562053
     17.00    18.666667   2.437578   4.875155   1.316264  87.351528   2.888319   2.057178   0.712241
      5.00     5.750000   1.352879   2.705758   1.391516 102.105548   1.942291   0.942331   0.485165
     56.00    65.208333   4.555926   9.111851   1.432356 159.341470   5.521798   3.759003   0.680757
     11.00    11.500000   1.913260   3.826520   1.566247 106.333470   2.903766   1.260626   0.434135
     88.00    93.000000   5.440847  10.881695   1.225638  54.703209   5.925969   4.995439   0.842974
      9.00    11.375000   1.902833   3.805667   1.319703 156.151984   2.660034   1.361176   0.511714
     11.00    12.541667   1.998033   3.996066   1.302454 119.400211   2.277741   1.752674   0.769479
    110.00   115.166667   6.054642  12.109284   1.359402 176.407229   8.105975   4.522428   0.557913
     87.00    89.250000   5.330024  10.660048   1.256245   5.248763   6.153025   4.617104   0.750380
      7.00     8.000000   1.595769   3.191538   1.221027 173.851789   1.630524   1.561755   0.957824
     29.00    36.895833   3.426997   6.853994   1.187293 107.799905   3.985983   2.946402   0.739191
     17.00    20.625000   2.562253   5.124506   1.189728 116.501963   3.431948   1.912949   0.557395
      6.00     8.916667   1.684715   3.369429   1.233601 152.917061   1.889977   1.501745   0.794584
     20.00    22.000000   2.646284   5.292567   1.422790 160.251233   3.344324   2.093941   0.626118
     20.00    23.166667   2.715544   5.431088   1.316886 107.616839   3.513705   2.098690   0.597287
      8.00     9.791667   1.765442   3.530883   1.203597 156.524660   1.796796   1.734635   0.965404
    117.00   123.166667   6.261403  12.522806   1.450351 147.772567   7.325612   5.351794   0.730559
     34.00    35.625000   3.367460   6.734921   1.415503  40.301594   4.147228   2.734306   0.659309
     71.00    76.791667   4.944042   9.888083   1.475528  34.464583   6.310837   3.873265   0.613748
      2.00     2.500000   0.892062   1.784124   1.218276   2.500935   1.130649   0.703821   0.622493
     91.00    97.666667   5.575685  11.151370   1.385552 138.731921   7.048931   4.410352   0.625677
    105.00   129.177083   6.412359  12.824717   1.695277 171.659045   9.258788   4.441007   0.479653
    134.00   142.750000   6.740826  13.481652   1.567513  76.070498   8.171086   5.560918   0.680560
      8.00     8.750000   1.668895   3.337791   1.262890  38.801355   1.771626   1.572122   0.887389
     13.00    13.750000   2.092071   4.184142   1.356303  99.687670   2.318767   1.887538   0.814026
      8.00     8.500000   1.644881   3.289762   1.241249 133.211220   1.814428   1.491178   0.821845
     42.00    46.291667   3.838632   7.677264   1.334204 169.361149   5.221862   2.821809   0.540384
     66.00    73.270833   4.829372   9.658743   1.485373  12.158967   6.197040   3.763543   0.607313
    172.00   178.291667   7.533392  15.066785   1.581036 155.548099  10.294932   5.512615   0.535469
     93.00   101.041667   5.671205  11.342409   1.584317 165.594075   7.484340   4.297314   0.574174
     44.00    46.375000   3.842085   7.684171   1.340648  25.390432   4.751531   3.106708   0.653833
    108.00   116.125000   6.079781  12.159562   1.917872 172.576291   9.242050   3.999517   0.432752
    126.00   135.291667   6.562368  13.124736   1.982311 165.021255  10.784115   3.993344   0.370299
     28.00    29.750000   3.077291   6.154582   1.378670 149.998709   3.535338   2.678589   0.757661
     53.00    55.916667   4.218866   8.437731   1.313435  47.536889   4.653930   3.824472   0.821773
     21.00    22.750000   2.691013   5.382026   1.339997  96.951987   2.964995   2.442348   0.823728
    171.00   177.416667   7.514884  15.029768   1.193878  53.064161   8.164775   6.916722   0.847142
    251.00   264.270833   9.171697  18.343393   1.492297  10.371147  11.585280   7.260940   0.626738
     10.00    10.750000   1.849819   3.699639   1.533924 120.744728   2.315762   1.477627   0.638074
     15.00    19.083333   2.464633   4.929265   1.171676  66.251790   2.993179   2.029419   0.678015
     90.00    95.625000   5.517099  11.034198   1.409087 157.031071   6.220110   4.893544   0.786730
     56.00    59.125000   4.338211   8.676421   1.517510 179.386989   6.116279   3.077046   0.503091
      2.00     4.000000   1.128379   2.256758   1.137476  52.990272   1.335659   0.953267   0.713705
     14.00    15.250000   2.203231   4.406462   1.360110 159.952457   2.725858   1.780807   0.653301
     67.00    72.500000   4.803901   9.607802   1.556151 143.177790   6.106603   3.779100   0.618855
     92.00   102.416667   5.709662  11.419324   1.289944 131.354149   7.202904   4.525985   0.628356
     98.00   101.416667   5.681719  11.363437   1.463072 139.645178   7.662249   4.213114   0.549853
     10.00    11.833333   1.940790   3.881581   1.262001  77.776900   2.204774   1.708414   0.774870
     62.00    66.687500   4.607308   9.214617   1.498202 111.706590   6.851283   3.098294   0.452221
     14.00    15.750000   2.239058   4.478116   1.326152 109.823424   2.938543   1.706077   0.580586
     15.00    15.750000   2.239058   4.478116   1.267266 119.078337   2.513912   1.994255   0.793288
     89.00    92.500000   5.426202  10.852403   1.480775 171.839948   8.086230   3.641210   0.450298
      2.00     3.791667   1.098601   2.197203   1.139649  79.823873   1.217862   0.991019   0.813737
      2.00     3.250000   1.017107   2.034214   1.160162  94.540295   1.062427   0.973721   0.916506
     44.00    47.250000   3.878162   7.756324   1.268077  84.199430   4.206089   3.575802   0.850149
    104.00   113.375000   6.007361  12.014722   1.418051 155.607859   7.496401   4.814095   0.642187
     62.00    71.604167   4.774130   9.548259   1.549518  50.883011   5.858216   3.890658   0.664137
    101.00   108.041667   5.864361  11.728722   1.309488  90.938798   6.673844   5.153062   0.772128
     30.00    31.791667   3.181132   6.362264   1.268335   2.479801   3.630250   2.787577   0.767875
      6.00     6.500000   1.438407   2.876814   1.198130 179.038292   1.666243   1.241724   0.745224
    199.00   203.250000   8.043412  16.086825   1.554394 174.937732  11.314411   5.718060   0.505379
    307.00   314.979167  10.013041  20.026081   1.436892  70.276443  11.526239   8.698499   0.754669
     17.00    19.500000   2.491394   4.982787   1.218296  17.378929   2.649608   2.342627   0.884141
     13.00    15.500000   2.221217   4.442433   1.265152 166.361151   2.630046   1.875938   0.713272
      8.00     9.625000   1.750352   3.500704   1.268414  95.789375   2.015546   1.520051   0.754164
     45.00    49.125000   3.954361   7.908723   1.272101 177.846911   4.762485   3.283364   0.689422
     15.00    16.750000   2.309045   4.618091   1.188479  77.503716   2.504720   2.128657   0.849858
    151.00   158.541667   7.103899  14.207798   1.510517  82.034901   9.533948   5.293230   0.555198
    112.00   119.375000   6.164271  12.328543   1.329973 143.866433   6.995728   5.431635   0.776422
    191.00   213.291667   8.239712  16.479423   2.209703 159.303761  15.995492   4.244499   0.265356
     38.00    44.125000   3.747722   7.495445   1.427175  18.767981   4.987778   2.815968   0.564574
      2.00     5.479167   1.320634   2.641267   1.425593  26.840235   2.018284   0.864136   0.428154
     24.00    28.958333   3.036070   6.072141   1.442143 179.208137   4.908244   1.878008   0.382623
     37.00    38.750000   3.512052   7.024104   1.415816 102.501799   4.060825   3.037439   0.747986
     38.00    40.687500   3.598782   7.197564   1.170444 151.067188   3.786680   3.420208   0.903221
     10.00    10.500000   1.828183   3.656366   1.167792  93.040928   2.043428   1.635612   0.800426
     55.00    55.500000   4.203118   8.406235   1.416724 133.428989   5.017897   3.520638   0.701616
     84.00    87.750000   5.285044  10.570088   1.291884  50.209026   6.222704   4.488674   0.721338
    229.00   241.750000   8.772196  17.544391   1.254996  33.097427  10.639663   7.232505   0.679768
     49.00    54.166667   4.152323   8.304646   1.457283 171.242255   4.877731   3.534796   0.724680
      5.00     7.416667   1.536489   3.072978   1.237835   4.855518   1.670518   1.413214   0.845973
    126.00   135.875000   6.576500  13.153001   1.384811  34.024071   6.985889   6.191103   0.886230
      8.00     9.875000   1.772938   3.545877   1.162486  59.551125   2.174824   1.445317   0.664567
    110.00   115.791667   6.071049  12.142097   1.232330 102.760816   6.858856   5.373729   0.783473
     12.00    13.000000   2.034214   4.068429   1.427286  34.009737   2.693167   1.536492   0.570515
     39.00    44.541667   3.765376   7.530751   1.282778  47.069677   4.529118   3.130423   0.691177
     30.00    32.750000   3.228722   6.457445   1.285133 114.005034   3.914144   2.663328   0.680437
