There are   5036 grains.
Grainsize GrainFarea  GrainFeqR GrainFeqD GrainFsf GrainFfitEangle GrainFfitElongA GrainFfitEshortb GrainFasp
     37.00    41.250000   3.623573   7.247146   1.322201 117.208068   3.901762   3.365219   0.862487
    283.00   294.500000   9.682059  19.364117   1.809088 138.059682  17.269573   5.428175   0.314320
     11.00    14.000000   2.111004   4.222008   1.227013 153.422990   2.788164   1.598305   0.573247
      2.00     3.125000   0.997356   1.994711   1.136398  11.111950   1.243508   0.799929   0.643284
     42.00    42.875000   3.694257   7.388514   1.297678 166.511249   4.743665   2.877002   0.606494
    131.00   140.458333   6.686500  13.372999   1.306543 178.014724   8.101469   5.518663   0.681193
    102.00   105.625000   5.798403  11.596807   1.263331  15.007104   6.290142   5.345107   0.849759
     15.00    15.500000   2.221217   4.442433   1.349097  66.792627   2.527496   1.952052   0.772326
    158.00   167.833333   7.309105  14.618209   1.230568  82.119771   8.305312   6.432391   0.774491
     17.00    19.875000   2.515235   5.030471   1.174902 127.737075   2.727050   2.319873   0.850690
     58.00    62.041667   4.443926   8.887851   1.400663 149.732857   5.634667   3.504817   0.622010
      7.00     7.000000   1.492705   2.985411   1.279462  38.636623   1.719700   1.295673   0.753430
     11.00    14.000000   2.111004   4.222008   1.331203 136.965903   2.958783   1.506139   0.509040
     79.00    82.250000   5.116736  10.233472   1.334379   5.531549   6.102893   4.289931   0.702934
    145.00   153.000000   6.978640  13.957279   1.289825 147.768220   8.844249   5.506563   0.622615
    186.00   197.125000   7.921290  15.842580   1.734637 133.986761  11.845283   5.297200   0.447199
    130.00   134.895833   6.552761  13.105522   1.315474 148.431047   8.073050   5.318768   0.658830
     72.00    81.916667   5.106357  10.212715   1.801076  94.381928   6.830517   3.817410   0.558876
     43.00    46.500000   3.847260   7.694520   1.278262 164.722144   4.461847   3.317328   0.743487
     44.00    48.250000   3.918986   7.837972   1.326236 170.753605   5.887740   2.608548   0.443047
     74.00    79.437500   5.028493  10.056986   1.339558 137.339345   6.077844   4.160314   0.684505
    231.00   238.666667   8.716075  17.432150   1.320104 107.859125   9.437894   8.049461   0.852887
    148.00   155.500000   7.035424  14.070847   1.394255 123.500167   8.655572   5.718534   0.660677
     19.00    23.875000   2.756746   5.513492   1.286552 134.271246   3.200001   2.374890   0.742153
     17.00    17.958333   2.390882   4.781763   1.415754  85.532078   3.137033   1.822205   0.580869
     10.00    11.000000   1.871205   3.742410   1.211405 111.717121   2.247604   1.557840   0.693111
     21.00    23.000000   2.705758   5.411516   1.239418  85.096389   2.783583   2.630109   0.944865
     21.00    23.250000   2.720424   5.440847   1.174232 156.666985   3.245410   2.280361   0.702642
    255.00   270.875000   9.285590  18.571181   2.277083  83.321522  16.772480   5.140694   0.306496
     14.00    14.750000   2.166811   4.333622   1.162617  74.802062   2.210615   2.123875   0.960762
     18.00    20.625000   2.562253   5.124506   1.290641  83.492599   3.054090   2.149623   0.703851
     54.00    54.250000   4.155516   8.311032   1.394653 159.210888   5.131927   3.364878   0.655675
    201.00   203.000000   8.038464  16.076928   1.299951 165.555710   9.459107   6.831185   0.722181
     47.00    50.000000   3.989423   7.978846   1.159768 146.902900   4.507156   3.531161   0.783456
     43.00    44.250000   3.753027   7.506054   1.240095 150.482751   4.488186   3.138286   0.699233
     92.00    94.500000   5.484550  10.969099   1.307907 129.640788   7.091538   4.241715   0.598138
     10.00    11.500000   1.913260   3.826520   1.184777  74.170129   2.311894   1.583362   0.684877
     91.00    96.000000   5.527906  11.055813   1.321501 107.646422   7.101334   4.303100   0.605956
      4.00    12.316964   1.980053   3.960107   1.159160  85.789651   2.335708   1.678554   0.718649
     58.00    67.541667   4.636721   9.273442   1.293880 160.453943   6.019845   3.571384   0.593268
     22.00    22.875000   2.698396   5.396791   1.186782  89.200695   3.304570   2.203415   0.666778
     26.00    29.562500   3.067578   6.135156   1.263067 163.174351   3.565991   2.638828   0.739999
     10.00    12.520833   1.996373   3.992746   1.370821 131.794845   2.814643   1.415990   0.503080
     30.00    32.625000   3.222555   6.445110   1.450222   4.753467   5.113689   2.030796   0.397129
     47.00    47.500000   3.888408   7.776817   1.507410  24.002609   4.958060   3.049524   0.615064
     81.00    83.750000   5.163182  10.326365   1.384026 141.226471   6.402934   4.163474   0.650245
     17.00    19.375000   2.483396   4.966791   1.305078  50.809873   3.417434   1.804645   0.528070
     25.00    26.125000   2.883721   5.767442   1.354136   7.007953   3.334440   2.493926   0.747929
     58.00    61.125000   4.410974   8.821948   1.327015  96.697766   5.753291   3.381837   0.587809
    312.00   339.907738  10.401730  20.803461   1.393507 159.815301  13.534509   7.994083   0.590645
     16.00    17.875000   2.385328   4.770656   1.264374 100.439694   3.477475   1.636184   0.470509
     19.00    20.500000   2.554477   5.108954   1.261204 115.082762   3.005908   2.170843   0.722192
    118.00   121.000000   6.206085  12.412171   1.294694  26.635610   7.643018   5.039305   0.659334
      7.00    10.392857   1.818832   3.637664   1.425790  82.263773   2.813873   1.175657   0.417808
      8.00     8.916667   1.684715   3.369429   1.288940 175.223376   2.385280   1.189908   0.498854
     77.00    80.541667   5.063320  10.126640   1.464575 149.594140   7.611816   3.368081   0.442481
     27.00    29.500000   3.064334   6.128668   1.345164 124.202802   3.716012   2.526940   0.680014
     26.00    27.500000   2.958635   5.917270   1.380169  87.383431   3.610952   2.424159   0.671335
      6.00     8.854167   1.678800   3.357600   1.118390 117.423427   1.876152   1.502207   0.800685
    247.00   258.041667   9.062958  18.125917   1.639633  21.943219  11.183093   7.344767   0.656774
     10.00    11.375000   1.902833   3.805667   1.250412  81.794463   2.311603   1.566348   0.677602
      3.00     3.875000   1.110608   2.221217   1.366483 126.277136   1.402950   0.879184   0.626668
     34.00    35.750000   3.373363   6.746726   1.418750 101.716150   3.643461   3.123288   0.857231
     11.00    13.562500   2.077758   4.155516   1.251982 119.531437   2.334623   1.849154   0.792057
     81.00    84.250000   5.178572  10.357144   1.379913 156.452450   5.574433   4.810822   0.863015
     39.00    48.333333   3.922369   7.844738   1.961993  29.274895   5.988671   2.569014   0.428979
     73.00    78.083333   4.985449   9.970897   1.432571 147.502263   6.120206   4.061088   0.663554
    117.00   122.375000   6.241248  12.482495   1.515623 176.299175   8.994839   4.330614   0.481455
    205.00   215.041667   8.273445  16.546890   1.625336   1.316026  13.924933   4.915635   0.353010
      9.00    11.250000   1.892349   3.784699   1.232706  27.805045   2.420823   1.479243   0.611050
     46.00    47.750000   3.898628   7.797255   1.530274 109.936617   5.767699   2.635245   0.456897
    151.00   156.291667   7.053310  14.106620   1.459132  25.558937   9.331038   5.331581   0.571381
     47.00    49.166667   3.956038   7.912076   1.303570   1.420962   4.542433   3.445342   0.758479
      5.00     7.291667   1.523486   3.046972   1.272358 109.424151   2.296497   1.010674   0.440094
      5.00     6.250000   1.410474   2.820948   1.268596 155.869816   1.484003   1.340588   0.903359
     31.00    33.500000   3.265483   6.530967   1.290854 148.472511   4.385865   2.431306   0.554350
     49.00    53.416667   4.123476   8.246952   1.341858  80.091330   5.786063   2.938622   0.507879
     37.00    41.000000   3.612576   7.225152   1.236693 153.396537   4.041305   3.229329   0.799081
     10.00    16.626190   2.300496   4.600992   1.321274 146.645135   3.377092   1.567112   0.464042
      6.00     7.625000   1.557919   3.115839   1.220770   5.922281   2.048257   1.184965   0.578524
      9.00    12.833333   2.021133   4.042265   1.173222  57.507223   2.215343   1.843948   0.832353
     43.00    45.791667   3.817845   7.635690   1.282514   9.557182   4.183041   3.484532   0.833014
    125.00   127.250000   6.364349  12.728697   1.487564  91.097288   7.884837   5.137067   0.651512
    132.00   148.333333   6.871388  13.742775   1.268825 157.535145   7.391172   6.388157   0.864296
     74.00    79.416667   5.027834  10.055667   1.180747 166.278576   5.640538   4.481684   0.794549
    195.00   197.750000   7.933838  15.867675   1.342022  50.338119   9.058620   6.948717   0.767083
     27.00    29.250000   3.051322   6.102643   1.255531  58.143091   3.263311   2.853103   0.874297
      3.00     4.729167   1.226923   2.453846   1.264216 135.102344   1.542786   0.975729   0.632446
     21.00    30.687500   3.125402   6.250803   1.432368 105.378245   5.101276   1.914841   0.375365
    103.00   104.625000   5.770890  11.541780   1.393716 165.912758   7.262430   4.585679   0.631425
     43.00    46.500000   3.847260   7.694520   1.283754  84.679711   4.862984   3.043689   0.625889
     50.00    51.125000   4.034054   8.068108   1.385636  15.852321   5.544712   2.934975   0.529329
    102.00   108.000000   5.863230  11.726460   1.675579 148.650047   9.942718   3.457552   0.347747
     12.00    13.625000   2.082540   4.165080   1.295108  36.189951   2.129384   2.036727   0.956487
    146.00   150.562500   6.922827  13.845654   1.411938  96.470221   8.170964   5.865346   0.717828
    228.00   233.750000   8.625830  17.251659   1.257289  64.503189   8.742896   8.510330   0.973399
    131.00   135.125000   6.558325  13.116649   1.407947 139.229429   9.094524   4.729398   0.520027
    130.00   139.875000   6.672600  13.345201   1.225647  10.536883   7.919920   5.621723   0.709821
     10.00    11.250000   1.892349   3.784699   1.400915  42.547450   2.283594   1.568136   0.686696
      7.00     7.250000   1.519127   3.038254   1.510139  28.166264   2.177830   1.059654   0.486564
     14.00    16.500000   2.291749   4.583498   1.324427 100.015730   3.665302   1.432928   0.390944
    123.00   126.375000   6.342429  12.684859   1.470656 150.693345   8.767743   4.588001   0.523282
    121.00   123.125000   6.260344  12.520688   1.371549 148.721366   7.101302   5.518974   0.777178
      2.00     3.187500   1.007280   2.014560   1.206752  76.022529   1.313863   0.772236   0.587760
      4.00     5.500000   1.323142   2.646284   1.232042  94.552332   1.393210   1.256597   0.901944
      4.00     6.166667   1.401039   2.802078   1.181668  85.327585   1.647279   1.191608   0.723380
    121.00   125.125000   6.310984  12.621969   1.427546 121.675441   6.976231   5.709175   0.818375
      9.00    13.908333   2.104082   4.208163   1.175230  92.078612   2.756955   1.605815   0.582460
      6.00     8.875000   1.680774   3.361547   1.304365  74.269179   1.948528   1.449812   0.744055
      4.00     5.500000   1.323142   2.646284   1.182218 115.793808   1.534479   1.140911   0.743517
     99.00   103.000000   5.725899  11.451798   1.298832 171.039606   7.022275   4.668846   0.664862
    428.00   437.000000  11.794127  23.588253   1.670596  36.456561  12.448937  11.173759   0.897567
    131.00   134.250000   6.537056  13.074112   1.419739 152.685590   8.589927   4.974792   0.579143
    277.00   289.500000   9.599516  19.199032   1.655684 158.827210  15.771676   5.842798   0.370461
     22.00    24.125000   2.771142   5.542283   1.375506 162.961364   3.616810   2.123204   0.587038
     25.00    26.250000   2.890611   5.781223   1.279723 132.388447   3.601623   2.319964   0.644144
     36.00    36.500000   3.408564   6.817129   1.373428 131.880275   3.910304   2.971204   0.759839
     85.00    90.875000   5.378328  10.756656   1.326026  28.348966   7.010720   4.126026   0.588531
      3.00     4.000000   1.128379   2.256758   1.245227 176.576789   1.576116   0.807834   0.512547
      9.00    10.750000   1.849819   3.699639   1.261048 159.476258   2.510897   1.362793   0.542751
     18.00    24.687500   2.803262   5.606523   1.142466 103.732099   3.343826   2.350085   0.702813
     52.00    55.000000   4.184142   8.368284   1.219908  78.631254   5.516663   3.173484   0.575254
     19.00    22.250000   2.661277   5.322554   1.272323 102.767254   3.012200   2.351237   0.780571
     17.00    20.000000   2.523133   5.046265   1.431190 103.486109   3.661920   1.738486   0.474747
    122.00   125.166667   6.312035  12.624070   1.356955 154.825210   7.407600   5.378501   0.726079
     64.00    71.203571   4.760756   9.521513   1.189702   2.582093   4.942027   4.586134   0.927987
     20.00    21.500000   2.616039   5.232079   1.267163 136.900536   2.877398   2.378420   0.826587
    307.00   315.750000  10.025285  20.050571   1.327615 142.134492  12.864291   7.812816   0.607326
     28.00    29.750000   3.077291   6.154582   1.244936  92.352924   3.852294   2.458202   0.638114
     57.00    62.041667   4.443926   8.887851   1.226649 102.680930   5.297740   3.727717   0.703643
     10.00    11.916667   1.947612   3.895224   1.328894  83.574470   3.184941   1.190977   0.373940
    136.00   141.291667   6.706306  13.412611   1.337352  89.178297   8.663704   5.191144   0.599183
    156.00   159.750000   7.130919  14.261838   1.734809 166.303655   9.717589   5.232780   0.538485
     19.00    19.750000   2.507313   5.014627   1.258635 139.399593   2.841731   2.212250   0.778487
     39.00    40.500000   3.590481   7.180961   1.429217 161.550753   5.782431   2.229434   0.385553
     16.00    17.750000   2.376973   4.753946   1.343898  63.374890   3.541800   1.595234   0.450402
     39.00    42.791667   3.690665   7.381331   1.189939  54.128105   4.050667   3.362659   0.830149
      8.00     9.750000   1.761681   3.523363   1.143454 153.482141   2.351976   1.319538   0.561034
     36.00    41.750000   3.645468   7.290936   1.410762 155.261492   5.396763   2.462483   0.456289
    558.00   585.666667  13.653699  27.307398   1.722185 151.020045  23.822031   7.825676   0.328506
     61.00    66.250000   4.592171   9.184341   1.368477 121.071875   5.293008   3.984130   0.752716
      5.00     6.000000   1.381977   2.763953   1.247053 111.272965   1.611671   1.185018   0.735273
      6.00     7.000000   1.492705   2.985411   1.154546 135.153109   1.647854   1.352165   0.820561
    450.00   459.791667  12.097778  24.195556   1.736271   7.093129  15.027007   9.739546   0.648136
     79.00    82.375000   5.120623  10.241245   1.609326  81.407093   6.391656   4.102345   0.641828
      5.00     6.250000   1.410474   2.820948   1.202497 103.156597   1.872087   1.062684   0.567647
     65.00    67.000000   4.618091   9.236182   1.435635  64.585640   6.879148   3.100204   0.450667
     16.00    18.750000   2.443013   4.886025   1.307570  97.638146   3.626900   1.645568   0.453712
      4.00     4.500000   1.196827   2.393654   1.174011  90.000000   1.288636   1.111558   0.862585
     23.00    25.875000   2.869890   5.739780   1.240234 134.477844   3.351273   2.457653   0.733349
     45.00    51.000000   4.029120   8.058239   1.236798 169.751356   4.888017   3.321143   0.679446
    109.00   113.125000   6.000734  12.001468   1.252519  92.591309   7.419459   4.853293   0.654130
      6.00     7.187500   1.512565   3.025130   1.286152  86.550625   2.191568   1.043934   0.476341
     55.00    59.541667   4.353470   8.706940   1.221851 105.802869   5.334795   3.552658   0.665941
     19.00    20.250000   2.538853   5.077706   1.294931 138.471460   2.617857   2.462234   0.940553
     43.00    44.500000   3.763614   7.527228   1.363470 152.358057   5.492020   2.579158   0.469619
    236.00   245.458333   8.839220  17.678440   1.554267 161.184779  12.705485   6.149456   0.484000
     25.00    26.250000   2.890611   5.781223   1.169604 103.026651   3.136495   2.664004   0.849357
     29.00    30.750000   3.128583   6.257165   1.284125 135.566366   3.793916   2.579927   0.680017
     27.00    29.875000   3.083749   6.167498   1.330434 129.583127   3.839814   2.476555   0.644967
     57.00    62.625000   4.464768   8.929537   1.290145  88.741613   5.366542   3.714526   0.692164
    821.00   843.708333  16.387822  32.775644   1.735431 152.402434  24.025387  11.178205   0.465266
    221.00   230.500000   8.565654  17.131308   1.348140 179.289078   8.780709   8.355866   0.951616
     10.00    14.875000   2.175973   4.351946   1.126109 118.559155   2.864440   1.652979   0.577069
     10.00    15.958333   2.253818   4.507636   1.153327  44.095247   2.773297   1.831645   0.660458
     32.00    35.416667   3.357600   6.715199   1.313987 144.091170   3.590417   3.139879   0.874517
    146.00   148.375000   6.872353  13.744705   1.305318 130.703507   7.127248   6.626573   0.929752
      4.00     5.750000   1.352879   2.705758   1.087320  23.967293   1.428422   1.281331   0.897025
      9.00     9.625000   1.750352   3.500704   1.374942 150.638481   2.321320   1.319823   0.568566
      5.00     6.000000   1.381977   2.763953   1.179591 111.472609   1.627543   1.173462   0.721002
     39.00    40.250000   3.579382   7.158763   1.300256 160.564217   4.119515   3.110068   0.754960
      3.00     3.625000   1.074185   2.148370   1.141911  42.174058   1.215397   0.949380   0.781127
     34.00    35.750000   3.373363   6.746726   1.257668 173.142102   3.687763   3.085767   0.836759
     10.00    12.291667   1.978019   3.956038   1.188037  60.918995   2.376434   1.646399   0.692802
    708.00   728.791667  15.230942  30.461884   1.611525 112.932034  20.601633  11.260350   0.546576
     77.00    79.500000   5.030471  10.060941   1.470710 154.069551   6.049183   4.183314   0.691550
     10.00    11.000000   1.871205   3.742410   1.381514 129.050330   2.265099   1.545808   0.682446
      9.00    11.125000   1.881807   3.763614   1.299416 158.960833   3.092929   1.144933   0.370178
     19.00    21.333333   2.605880   5.211760   1.245080 131.935134   2.912265   2.331728   0.800658
     46.00    49.000000   3.949327   7.898654   1.446723   2.761585   5.893727   2.646404   0.449021
     26.00    27.958333   2.983189   5.966377   1.285557 175.763434   3.619362   2.458835   0.679356
     19.00    21.750000   2.631205   5.262410   1.506108  95.866267   4.673964   1.481235   0.316912
     19.00    20.125000   2.531005   5.062010   1.291318 124.371754   2.986805   2.144762   0.718079
     44.00    48.750000   3.939239   7.878479   1.315356 153.232379   4.575082   3.391766   0.741356
    128.00   132.041667   6.483068  12.966136   1.325857 100.733199   9.586802   4.384170   0.457313
      4.00     5.166667   1.282420   2.564840   1.188156  30.652679   1.387889   1.184966   0.853791
    129.00   131.250000   6.463604  12.927207   1.415475 159.457218   8.400267   4.973434   0.592057
    155.00   170.581845   7.368710  14.737420   1.231537  72.632466   8.753236   6.203179   0.708673
      9.00    10.750000   1.849819   3.699639   1.261048 102.072241   1.997251   1.713271   0.857814
     90.00    94.000000   5.470021  10.940042   1.609400 139.143134   7.675183   3.898425   0.507926
     48.00    50.875000   4.024179   8.048358   1.200885 107.712368   4.919721   3.291653   0.669073
    205.00   219.875000   8.365906  16.731812   1.567578 176.319806  11.012477   6.355372   0.577106
     35.00    47.752679   3.898737   7.797474   1.355175 168.521678   4.705604   3.230223   0.686463
    223.00   230.375000   8.563331  17.126662   1.793627   1.345293  15.759883   4.652994   0.295243
    282.00   290.000000   9.607802  19.215605   1.421275 111.159518  10.137768   9.105541   0.898180
     23.00    24.250000   2.778311   5.556623   1.641601 149.058836   4.253729   1.814647   0.426601
      8.00     9.750000   1.761681   3.523363   1.324139  82.745169   2.186088   1.419669   0.649411
     46.00    48.125000   3.913906   7.827813   1.438039  15.557280   5.261963   2.911207   0.553255
     44.00    47.458333   3.886703   7.773405   1.273882 136.228751   4.784638   3.157283   0.659879
    347.00   353.125000  10.602037  21.204073   1.802399 106.100369  12.880119   8.726874   0.677546
      3.00     3.250000   1.017107   2.034214   1.316640  36.182679   1.192914   0.867210   0.726968
      7.00     8.250000   1.620511   3.241022   1.439491 112.395758   2.134808   1.230114   0.576217
      6.00     6.250000   1.410474   2.820948   1.175118  90.000000   1.651435   1.204672   0.729470
     16.00    18.250000   2.410219   4.820438   1.204624 155.977154   2.642210   2.198597   0.832105
    110.00   121.875000   6.228484  12.456969   1.356476   8.287793   6.436170   6.027501   0.936504
    118.00   123.291667   6.264580  12.529159   1.316929  17.123760   7.719760   5.083701   0.658531
    155.00   160.937500   7.157374  14.314747   1.347831  64.163638   8.977477   5.706280   0.635622
      3.00     3.750000   1.092548   2.185097   1.431738  56.522065   1.582741   0.754174   0.476499
     46.00    47.500000   3.888408   7.776817   1.517342  99.197249   5.201819   2.906622   0.558770
     12.00    12.750000   2.014560   4.029120   1.408488  31.915983   2.583739   1.570766   0.607943
    183.00   185.500000   7.684171  15.368342   1.252774 136.492093   8.037360   7.346502   0.914044
     10.00    11.875000   1.944204   3.888408   1.223805  14.648069   2.372841   1.592997   0.671346
     46.00    47.750000   3.898628   7.797255   1.390894  98.934495   6.213549   2.446154   0.393681
     19.00    20.750000   2.570006   5.140012   1.279235 164.461203   2.673783   2.470256   0.923880
     17.00    19.291667   2.478049   4.956099   1.205214 162.635854   3.355184   1.830221   0.545491
     38.00    42.250000   3.667232   7.334465   1.341013 167.976950   5.296185   2.539298   0.479458
      3.00     4.375000   1.180087   2.360174   1.178651   5.700719   1.506992   0.924097   0.613206
     71.00    93.291667   5.449372  10.898745   1.467963  77.210311   6.568589   4.520858   0.688254
     42.00    46.916667   3.864458   7.728917   1.328724  21.102585   5.122105   2.915605   0.569220
     20.00    21.000000   2.585441   5.170883   1.246099  15.976713   2.677518   2.496531   0.932405
     32.00    36.250000   3.396871   6.793742   1.345693 161.324520   4.107673   2.809068   0.683859
     40.00    41.500000   3.634537   7.269074   1.324313  66.988796   3.972430   3.325385   0.837116
     59.00    61.812500   4.435711   8.871421   1.318918 106.656717   5.313224   3.703125   0.696964
     15.00    17.541667   2.362982   4.725965   1.375863  68.479087   3.223264   1.732308   0.537439
     82.00    87.500000   5.277510  10.555021   1.270889 116.246680   6.496911   4.286978   0.659849
     80.00    85.291667   5.210488  10.420975   1.207251 143.258873   5.692857   4.768991   0.837715
      7.00    11.000000   1.871205   3.742410   1.228741  69.199730   2.062203   1.697897   0.823341
      7.00     9.250000   1.715916   3.431831   1.228284  56.101422   2.078038   1.416897   0.681844
     28.00    30.791667   3.130702   6.261403   1.402774 121.721188   4.097711   2.391894   0.583715
     31.00    32.500000   3.216375   6.432751   1.665432  10.015375   5.544176   1.865935   0.336558
     51.00    57.541667   4.279729   8.559458   1.199335 171.615427   5.280267   3.468780   0.656933
    194.00   201.125000   8.001255  16.002509   1.732366 129.203016  11.753223   5.447023   0.463449
     31.00    34.750000   3.325849   6.651697   1.478662 139.346196   3.690757   2.997019   0.812033
      4.00     6.000000   1.381977   2.763953   1.247053  90.192960   2.260591   0.844850   0.373730
    130.00   139.041667   6.652694  13.305388   1.495048   4.045792   9.997861   4.426781   0.442773
    144.00   149.375000   6.895472  13.790945   1.510311 156.726634  10.151658   4.683722   0.461375
     54.00    70.212121   4.727495   9.454991   1.457435 102.113276   5.666654   3.943988   0.695999
     35.00    35.500000   3.361547   6.723095   1.364903 157.368233   4.038849   2.797827   0.692729
    244.00   255.125000   9.011593  18.023186   1.786652 100.478103  12.802144   6.343376   0.495493
     15.00    17.375000   2.351730   4.703460   1.378145 102.189205   3.106364   1.780421   0.573153
     21.00    21.250000   2.600785   5.201571   1.249247 136.372009   3.019026   2.240486   0.742122
     14.00    16.187500   2.269943   4.539886   1.195561 114.875736   2.815352   1.830194   0.650077
     13.00    14.750000   2.166811   4.333622   1.327342 167.984515   2.523965   1.860196   0.737013
     70.00    78.208333   4.989437   9.978875   1.161805 158.762153   5.607408   4.439571   0.791733
     17.00    18.000000   2.393654   4.787307   1.212960  83.186176   2.654442   2.158487   0.813160
      6.00     6.250000   1.410474   2.820948   1.400794 107.566149   2.027009   0.981464   0.484193
     43.00    44.750000   3.774171   7.548342   1.268082 118.232943   4.268948   3.336739   0.781630
     95.00   101.625000   5.687552  11.375103   1.450899 166.519736   6.817316   4.745011   0.696023
      8.00    13.625000   2.082540   4.165080   1.097994  72.203978   2.715856   1.596908   0.587994
     10.00    12.791667   2.017849   4.035698   1.131916 125.223640   2.439256   1.669244   0.684325
    150.00   153.750000   6.995723  13.991447   1.285058 154.419847   8.459215   5.785424   0.683920
      5.00     6.000000   1.381977   2.763953   1.342458 109.298252   1.729502   1.104283   0.638497
    179.00   190.250000   7.781931  15.563863   1.575644  17.808695   9.488969   6.381985   0.672569
    158.00   162.375000   7.189268  14.378535   1.518803 114.121600  11.045478   4.679342   0.423643
      7.00    11.166667   1.885328   3.770655   1.376073  11.247613   2.333727   1.523083   0.652640
     51.00    57.541667   4.279729   8.559458   1.344036 153.223204   5.589530   3.276855   0.586249
     15.00    18.250000   2.410219   4.820438   1.193294  10.747530   3.385842   1.715719   0.506733
    270.00   284.291667   9.512773  19.025546   1.453817 145.863209  12.295489   7.359841   0.598581
     23.00    26.666667   2.913462   5.826925   1.191775   8.005658   3.270543   2.595368   0.793559
     49.00    51.500000   4.048822   8.097644   1.299989 116.700161   5.064950   3.236549   0.639009
      6.00     7.250000   1.519127   3.038254   1.387397 100.667882   2.169987   1.063484   0.490088
     26.00    29.000000   3.038254   6.076508   1.103780 159.405443   3.419367   2.699618   0.789508
     17.00    18.250000   2.410219   4.820438   1.270657 102.544617   3.631526   1.599646   0.440489
    192.00   198.208333   7.943027  15.886053   1.302327  61.842459   9.132382   6.908567   0.756491
     50.00    51.625000   4.053733   8.107465   1.355911 179.040757   5.470209   3.004044   0.549164
    569.00   590.437500  13.709197  27.418395   1.481067 131.693598  18.681596  10.060280   0.538513
     24.00    26.000000   2.876814   5.753627   1.276369  15.684435   3.232084   2.560595   0.792243
     33.00    35.791667   3.375328   6.750657   1.309198 155.184574   4.287234   2.657387   0.619837
     25.00    26.250000   2.890611   5.781223   1.279723 176.417991   3.152282   2.650662   0.840871
     43.00    48.000000   3.908820   7.817640   1.184996  25.031885   4.344512   3.516822   0.809486
      3.00     4.750000   1.229623   2.459245   1.120491 167.559325   1.672270   0.904143   0.540668
     15.00    16.625000   2.300413   4.600827   1.241860 174.230402   3.177412   1.665475   0.524161
     23.00    25.250000   2.835018   5.670035   1.159654  10.962172   3.220555   2.495634   0.774908
     21.00    22.250000   2.661277   5.322554   1.185819 138.024962   3.060570   2.314077   0.756094
      2.00     2.375000   0.869475   1.738949   1.227718  95.927745   1.312900   0.575814   0.438582
     41.00    53.835417   4.139607   8.279214   1.364720  27.046735   5.944907   2.882525   0.484873
     22.00    32.662500   3.224406   6.448813   1.256629 132.316490   4.307769   2.413499   0.560267
     54.00    56.000000   4.222008   8.444016   1.517007 119.619138   6.458663   2.759914   0.427320
      2.00     2.500000   0.892062   1.784124   1.218276  91.547511   1.194377   0.666268   0.557837
     10.00    12.187500   1.969620   3.939239   1.377858  59.974619   2.416911   1.605108   0.664115
     30.00    32.000000   3.191538   6.383076   1.478922  23.497978   3.907111   2.607020   0.667250
    415.00   423.125000  11.605381  23.210762   1.380683 165.167730  16.321774   8.251853   0.505573
    412.00   419.291667  11.552692  23.105383   1.571602 167.631024  15.716474   8.492024   0.540326
     14.00    15.791667   2.242018   4.484036   1.474069 171.450899   3.578419   1.404711   0.392551
     55.00    61.166667   4.412477   8.824954   1.293036 168.326083   5.450356   3.572236   0.655413
     34.00    35.625000   3.367460   6.734921   1.226453  14.334055   4.275413   2.652326   0.620367
      5.00     5.250000   1.292721   2.585441   1.282159 105.478813   1.558215   1.072462   0.688263
    103.00   107.250000   5.842836  11.685672   1.316033  78.434096   6.660095   5.125863   0.769638
     21.00    22.666667   2.686080   5.372159   1.390777  79.289230   3.685161   1.957859   0.531282
     99.00   101.750000   5.691048  11.382097   1.400279 131.835049   7.246613   4.469402   0.616757
     53.00    56.250000   4.231422   8.462844   1.190698 165.822349   4.313881   4.150539   0.962136
      5.00     7.187500   1.512565   3.025130   1.162876  94.585455   2.236791   1.022828   0.457275
     25.00    27.625000   2.965352   5.930703   1.392762 120.755166   4.073046   2.158903   0.530046
     29.00    30.250000   3.103043   6.206085   1.294694  67.644037   3.400557   2.831558   0.832675
    112.00   114.750000   6.043679  12.087359   1.386672  68.761761   6.664509   5.480683   0.822369
    134.00   145.458333   6.804471  13.608942   1.863080 153.015990  11.760085   3.937117   0.334786
     13.00    14.375000   2.139090   4.278179   1.319863  97.824070   2.430842   1.882354   0.774363
     10.00    10.500000   1.828183   3.656366   1.639134 130.271515   2.842758   1.175708   0.413580
    149.00   156.916667   7.067399  14.134798   1.507858   9.404864  12.710357   3.929719   0.309175
    463.00   515.308712  12.807336  25.614672   1.656170  24.767013  18.866224   8.694260   0.460837
    115.00   120.500000   6.193250  12.386499   1.406405 134.039328   9.378026   4.090023   0.436128
      2.00     3.250000   1.017107   2.034214   1.133314 175.354256   1.257047   0.822966   0.654682
    402.00   410.875000  11.436152  22.872304   1.272934 172.156297  11.762479  11.118879   0.945284
     45.00    48.625000   3.934186   7.868372   1.293811 164.153525   4.959100   3.121094   0.629367
    138.00   154.458333   7.011820  14.023639   1.771822  23.897845  11.643696   4.222509   0.362643
     35.00    37.916667   3.474083   6.948165   1.305854 147.009610   4.468821   2.700768   0.604358
     55.00    57.500000   4.278179   8.556359   1.230295  99.916052   5.097344   3.590658   0.704417
     32.00    34.250000   3.301835   6.603670   1.228441 106.960880   3.563538   3.059351   0.858515
     12.00    12.500000   1.994711   3.989423   1.342714 142.309635   2.407550   1.652665   0.686451
