Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain	Grain ID
1006	Aluminium	33	6.482	3	394.48	138.30	2.4147	141.3	0.57	0.92	352.84	47.54	52.26	True	no	1005
1007	Aluminium	158	14.184	6	56.45	148.25	2.8633	98.622	1.42	2.84	178.04	35.20	80.99	True	no	1006
1008	Aluminium	11	3.7424	2	59.55	139.36	2.7447	83.557	0.59	0.90	352.27	31.89	18.84	True	no	1007
1009	Aluminium	38	6.9558	4	65.45	140.08	2.1855	48.225	1.47	3.05	341.65	38.04	5.29	True	no	1008
1010	Aluminium	34	6.5795	4	88.03	140.06	2.0431	107.87	1.11	2.97	178.47	53.00	42.18	True	no	1009
1011	Aluminium	15	4.3702	4	139.60	139.27	3.143	41.304	0.55	1.10	216.71	37.87	82.54	True	no	1010
1012	Aluminium	12	3.9088	1	292.33	138.50	1.8574	90	3.79	4.79	210.47	37.68	0.12	True	no	1011
1013	Aluminium	35	6.6756	4	304.26	139.91	2.2754	150.09	0.48	1.55	10.89	13.35	73.35	True	no	1012
1014	Aluminium	85	10.403	3	332.33	141.39	1.281	75.502	0.73	2.37	18.86	10.76	78.05	True	no	1013
1015	Aluminium	11	3.7424	2	355.27	137.55	2.0433	107.41	0.30	0.65	98.81	18.31	84.45	True	no	1014
1016	Aluminium	38	6.9558	4	403.50	140.89	2.4466	88.787	0.47	1.19	296.49	32.69	35.37	True	no	1015
1017	Aluminium	14	4.222	1	31.43	140.14	2.9649	90.194	0.62	1.02	137.90	43.93	15.40	True	no	1016
1018	Aluminium	36	6.7703	2	92.19	141.97	2.6213	87.677	1.90	4.78	54.31	50.77	50.05	True	no	1017
1019	Aluminium	21	5.1709	1	96.05	141.76	3.6409	81.099	1.40	3.56	264.01	42.78	30.00	True	no	1018
1020	Aluminium	30	6.1804	3	152.50	141.00	2.385	102.18	1.43	3.87	170.63	44.96	8.49	True	no	1019
1021	Aluminium	37	6.8637	3	162.41	142.84	2.1464	83.093	0.51	0.90	129.04	44.98	2.65	True	no	1020
1022	Aluminium	10	3.5682	3	309.00	138.50	1.1456	90	0.90	1.44	5.61	14.79	63.09	True	no	1021
1023	Aluminium	28	5.9708	3	407.04	141.86	3.4573	94.138	0.38	0.89	297.38	31.78	33.74	True	edge	1022
1024	Aluminium	158	14.184	9	13.34	147.11	1.3224	96.172	1.61	4.15	146.49	36.75	4.41	True	no	1023
1025	Aluminium	25	5.6419	2	101.24	141.04	1.4796	98.35	0.50	0.90	265.77	40.05	0.88	True	no	1024
1026	Aluminium	28	5.9708	2	115.46	142.32	2.02	91.597	3.34	5.98	53.81	43.89	51.35	True	no	1025
1027	Aluminium	57	8.5191	4	132.19	142.44	1.7907	111.72	1.05	2.67	182.43	8.70	83.41	True	no	1026
1028	Aluminium	71	9.5079	5	192.65	145.55	1.8522	75.352	0.82	2.40	37.14	45.94	17.66	True	no	1027
1029	Aluminium	167	14.582	7	251.30	148.19	1.5904	70.303	0.87	1.84	270.73	17.33	15.38	True	no	1028
1030	Aluminium	13	4.0684	3	371.23	140.62	1.7658	83.791	0.46	0.86	31.68	33.64	23.93	True	no	1029
1031	Aluminium	20	5.0463	2	147.15	142.70	1.9861	107.16	0.74	1.03	126.42	38.35	27.00	True	no	1030
1032	Aluminium	20	5.0463	4	165.75	142.75	3.9672	85.998	3.49	5.89	131.96	44.74	0.63	True	no	1031
1033	Aluminium	46	7.653	3	182.26	144.91	2.3563	79.792	0.57	2.19	210.71	19.96	57.64	True	no	1032
1034	Aluminium	41	7.2252	5	186.27	145.61	3.5132	90.542	0.74	2.00	67.07	28.96	57.10	True	no	1033
1035	Aluminium	16	4.5135	2	197.19	141.50	2.1287	72.71	0.46	1.03	36.98	46.30	17.58	True	no	1034
1036	Aluminium	19	4.9185	3	279.84	141.21	1.1557	11.31	0.43	1.29	344.20	44.88	14.32	True	no	1035
1037	Aluminium	62	8.8849	5	298.15	144.40	1.4739	132.73	0.72	1.64	37.64	27.57	47.09	True	no	1036
1038	Aluminium	125	12.616	5	322.78	148.86	2.302	86.135	0.87	2.45	166.49	34.33	65.67	True	no	1037
1039	Aluminium	44	7.4848	7	362.55	146.18	3.1864	97.81	0.52	1.69	289.50	48.81	43.93	True	no	1038
1040	Aluminium	24	5.5279	3	26.79	146.33	4.2696	90.744	0.60	1.19	288.72	41.99	14.54	True	no	1039
1041	Aluminium	16	4.5135	4	28.56	144.69	6.6934	95.592	0.51	0.88	289.82	41.92	14.35	True	no	1040
1042	Aluminium	129	12.816	5	75.73	150.86	3.2406	82.581	0.84	2.42	207.70	40.16	6.16	True	no	1041
1043	Aluminium	10	3.5682	3	189.30	141.00	1.166	66.766	0.58	1.26	104.01	25.91	71.54	True	no	1042
1044	Aluminium	47	7.7358	3	223.96	144.68	1.621	117.93	0.62	2.29	296.86	14.13	46.99	True	no	1043
1045	Aluminium	175	14.927	9	234.27	146.51	1.2563	18.266	0.76	1.93	207.41	38.54	66.92	True	no	1044
1046	Aluminium	25	5.6419	3	359.68	144.88	3.4627	96.567	0.46	1.08	290.28	48.48	42.63	True	no	1045
1047	Aluminium	175	14.927	6	389.15	147.89	1.5381	43.062	0.85	2.05	226.07	43.92	84.62	True	no	1046
1048	Aluminium	50	7.9788	3	22.96	146.60	1.5764	78.745	0.84	1.93	289.67	41.53	13.17	True	no	1047
1049	Aluminium	21	5.1709	2	67.05	143.76	1.6978	36.811	0.47	1.04	337.42	36.81	8.87	True	no	1048
1050	Aluminium	28	5.9708	3	84.00	142.86	1.4504	165.29	0.75	1.43	264.52	42.84	57.02	True	no	1049
1051	Aluminium	216	16.584	8	126.37	151.64	2.1503	105.83	1.22	2.78	158.76	21.95	6.94	True	no	1050
1052	Aluminium	13	4.0684	3	258.00	142.69	1.6113	90	0.42	1.16	152.72	31.29	1.54	True	no	1051
1053	Aluminium	16	4.5135	3	281.44	143.75	1.9382	49.946	0.54	0.87	343.08	44.69	14.88	True	no	1052
1054	Aluminium	14	4.222	0	0.43	145.43	3.9282	84.53	2.54	4.62	168.98	41.92	81.58	True	edge	1053
1055	Aluminium	14	4.222	2	12.07	148.00	14	90	0.47	1.02	146.46	36.37	3.90	True	no	1054
1056	Aluminium	32	6.3831	3	137.25	147.22	2.2241	103.41	0.59	1.09	305.51	14.50	11.74	True	no	1055
1057	Aluminium	37	6.8637	4	208.86	148.03	2.6316	83.327	0.63	1.50	251.24	39.93	56.01	True	no	1056
1058	Aluminium	55	8.3683	4	213.22	146.82	2.1638	71.69	0.53	1.14	251.51	38.97	56.24	True	no	1057
1059	Aluminium	82	10.218	3	272.18	155.49	2.9859	98.447	2.88	5.16	41.54	33.89	84.15	True	no	1058
1060	Aluminium	30	6.1804	3	318.17	149.03	3.9077	85.636	0.48	0.92	164.61	34.58	68.00	True	no	1059
1061	Aluminium	14	4.222	3	366.50	144.00	1.5618	78.76	0.71	1.39	130.51	45.45	10.60	True	no	1060
1062	Aluminium	20	5.0463	3	198.95	145.90	1.3448	115.44	0.44	0.91	47.63	45.83	35.90	True	no	1061
1063	Aluminium	15	4.3702	2	304.87	145.07	1.8137	63.803	0.36	0.84	160.90	33.43	78.96	True	no	1062
1064	Aluminium	37	6.8637	4	339.03	147.59	1.7689	111.13	0.78	1.51	133.50	39.10	15.36	True	no	1063
1065	Aluminium	66	9.167	3	398.21	149.80	2.2225	52.76	0.90	1.61	284.25	46.54	55.56	True	no	1064
1066	Aluminium	43	7.3993	4	48.95	151.00	2.9721	97.298	1.16	2.45	302.89	48.85	49.04	True	no	1065
1067	Aluminium	10	3.5682	3	50.60	146.90	3.4229	83.979	0.39	0.54	301.87	50.06	50.87	True	no	1066
1068	Aluminium	49	7.8987	6	308.65	148.47	1.4051	118.63	0.57	1.39	160.03	33.75	80.11	True	no	1067
1069	Aluminium	25	5.6419	4	372.24	146.84	1.5998	104.6	0.67	1.20	210.92	27.20	79.26	True	no	1068
1070	Aluminium	15	4.3702	1	383.00	147.07	1.5989	74.718	0.28	0.51	37.60	45.15	6.40	True	no	1069
1071	Aluminium	27	5.8632	3	5.33	148.37	1.7962	95.987	0.74	1.57	44.58	38.89	40.55	True	no	1070
1072	Aluminium	39	7.0467	4	64.46	148.44	1.2514	31.255	1.05	2.50	276.94	42.14	63.44	True	no	1071
1073	Aluminium	46	7.653	3	83.91	149.37	1.9276	90.939	0.74	1.99	55.79	44.30	1.45	True	no	1072
1074	Aluminium	29	6.0765	2	100.93	149.07	1.6281	124.85	0.73	2.97	56.40	42.31	37.50	True	no	1073
1075	Aluminium	248	17.77	8	150.51	156.15	2.0187	86.203	1.22	2.97	331.59	38.36	56.39	True	no	1074
1076	Aluminium	73	9.6409	5	159.41	153.22	2.4084	80.578	0.78	1.77	8.67	25.64	72.37	True	no	1075
1077	Aluminium	17	4.6524	3	366.29	149.24	2.8888	69.078	0.39	0.81	274.71	30.02	18.27	True	no	1076
1078	Aluminium	76	9.837	6	367.96	153.84	1.5648	72.86	0.83	2.07	276.00	30.54	17.78	True	no	1077
1079	Aluminium	128	12.766	5	3.64	160.87	3.4289	78.822	1.85	5.80	37.01	37.01	47.15	True	edge	1078
1080	Aluminium	35	6.6756	3	110.77	152.86	2.5105	64.136	1.04	1.67	136.92	39.94	2.41	True	no	1079
1081	Aluminium	83	10.28	4	117.72	153.14	1.5405	72.953	0.59	1.32	103.45	27.70	36.40	True	no	1080
1082	Aluminium	14	4.222	3	217.50	150.86	2.2287	94.704	0.33	0.69	97.53	49.07	33.13	True	no	1081
1083	Aluminium	10	3.5682	1	219.20	148.90	1.7912	110.62	0.60	1.04	98.07	49.68	32.96	True	no	1082
1084	Aluminium	14	4.222	3	243.43	151.36	3.2559	80.612	0.41	0.81	270.30	17.61	16.14	True	no	1083
1085	Aluminium	55	8.3683	6	334.04	154.09	3.2467	85.107	0.74	1.80	14.41	13.33	83.80	True	no	1084
1086	Aluminium	13	4.0684	2	407.00	149.23	2.1414	117.21	0.36	0.66	140.47	8.10	32.86	True	edge	1085
1087	Aluminium	19	4.9185	4	52.89	152.53	3.1294	92.858	0.63	1.43	181.06	35.43	76.89	True	no	1086
1088	Aluminium	194	15.717	5	83.29	159.84	1.8526	70.201	1.46	4.81	237.03	44.71	89.59	True	no	1087
1089	Aluminium	39	7.0467	1	95.13	152.18	1.3479	89.449	0.72	1.30	184.39	21.49	40.04	True	no	1088
1090	Aluminium	87	10.525	4	172.87	153.17	1.2826	96.232	0.67	2.17	170.39	45.96	63.40	True	no	1089
1091	Aluminium	22	5.2926	3	224.59	150.41	2.2736	135	0.47	0.97	236.96	43.63	68.89	True	no	1090
1092	Aluminium	12	3.9088	2	295.92	149.58	1.6452	117.19	0.25	0.38	139.51	42.43	14.89	True	no	1091
1093	Aluminium	17	4.6524	2	299.12	150.65	1.9751	121.42	0.61	1.29	140.47	42.57	14.74	True	no	1092
1094	Aluminium	129	12.816	6	404.17	157.60	1.9602	99.609	1.04	2.37	352.12	39.35	80.29	True	edge	1093
1095	Aluminium	47	7.7358	3	69.02	154.23	2.3023	91.695	0.70	1.55	296.25	22.22	24.19	True	no	1094
1096	Aluminium	13	4.0684	2	105.77	150.38	1.1005	149.04	0.36	0.59	91.41	40.08	21.67	True	no	1095
1097	Aluminium	29	6.0765	4	167.41	153.69	2.2391	100.17	0.46	1.22	169.08	45.48	63.83	True	no	1096
1098	Aluminium	13	4.0684	2	199.92	152.15	3.8589	86.613	0.43	0.76	318.30	44.51	87.08	True	no	1097
1099	Aluminium	17	4.6524	2	329.53	152.00	1.5193	98.443	0.50	0.92	296.12	49.92	41.23	True	no	1098
1100	Aluminium	23	5.4115	5	360.00	153.17	2.3961	105.49	0.77	1.31	54.25	31.28	53.70	True	no	1099
1101	Aluminium	16	4.5135	4	375.50	151.63	1.9267	112.66	0.55	1.07	239.31	48.31	39.84	True	no	1100
1102	Aluminium	38	6.9558	6	64.58	157.29	4.8356	81.103	0.81	1.65	294.16	22.90	27.24	True	no	1101
1103	Aluminium	34	6.5795	3	162.79	153.26	1.1056	104.82	0.41	0.77	11.38	26.07	69.43	True	no	1102
1104	Aluminium	17	4.6524	2	182.00	152.53	1.6984	87.82	0.79	1.89	231.32	43.69	56.70	True	no	1103
1105	Aluminium	57	8.5191	4	188.63	155.23	1.6379	83.651	0.79	1.92	137.54	30.46	67.51	True	no	1104
1106	Aluminium	11	3.7424	1	205.45	151.73	1.5532	92.199	0.32	0.60	211.65	42.83	61.68	True	no	1105
1107	Aluminium	21	5.1709	3	239.14	152.57	1.6278	50.254	0.60	1.51	272.12	17.67	70.59	True	no	1106
1108	Aluminium	122	12.463	8	24.82	157.17	1.2507	94.372	1.78	4.07	326.57	39.64	14.90	True	no	1107
1109	Aluminium	35	6.6756	4	92.20	155.74	1.9742	104.97	1.08	2.88	184.90	21.05	39.51	True	no	1108
1110	Aluminium	10	3.5682	2	135.00	152.80	2.4354	115.67	0.40	0.53	355.80	47.60	49.35	True	no	1109
1111	Aluminium	61	8.8129	6	135.41	159.26	2.7685	68.922	0.84	2.02	354.73	48.18	49.78	True	no	1110
1112	Aluminium	12	3.9088	2	201.75	153.33	2.2821	75.749	0.73	2.38	317.40	44.43	88.71	True	no	1111
1113	Aluminium	51	8.0582	4	305.39	155.98	1.8758	82.981	0.93	1.40	273.74	39.94	7.29	True	no	1112
1114	Aluminium	108	11.726	7	344.69	162.16	3.6673	112.18	0.60	1.37	6.67	28.55	13.30	True	no	1113
1115	Aluminium	11	3.7424	4	32.00	153.64	1.2523	90	0.41	0.90	210.86	20.71	9.76	True	no	1114
1116	Aluminium	22	5.2926	4	36.45	154.09	1.8517	150.61	1.29	2.09	217.67	20.25	1.04	True	no	1115
1117	Aluminium	34	6.5795	5	44.44	156.44	2.3671	58.055	1.11	2.34	210.52	22.13	64.60	True	no	1116
1118	Aluminium	54	8.2919	7	315.80	157.69	2.5159	100.36	0.65	1.83	141.26	42.15	14.18	True	no	1117
1119	Aluminium	14	4.222	3	358.00	154.79	3.3065	73.983	0.59	0.94	55.04	31.05	51.79	True	no	1118
1120	Aluminium	29	6.0765	3	103.38	155.76	2.0764	135.41	0.69	1.44	266.30	46.54	51.73	True	no	1119
1121	Aluminium	12	3.9088	0	193.67	155.00	2.1004	66.801	1.33	2.64	319.46	49.10	35.17	True	no	1120
1122	Aluminium	34	6.5795	4	209.12	156.35	1.2986	16.704	0.60	1.39	154.01	8.04	50.23	True	no	1121
1123	Aluminium	42	7.3127	4	217.93	156.33	1.4933	50.073	0.63	1.41	171.11	36.90	18.32	True	no	1122
1124	Aluminium	15	4.3702	3	223.67	154.67	1.2086	75.473	0.65	1.41	218.34	43.88	89.90	True	no	1123
1125	Aluminium	53	8.2147	2	285.53	157.06	1.2633	105.1	0.82	2.76	350.89	19.61	1.69	True	no	1124
1126	Aluminium	38	6.9558	3	291.50	157.53	1.3433	104.88	0.71	2.42	309.49	36.11	83.47	True	no	1125
1127	Aluminium	71	9.5079	5	310.89	159.79	1.799	89.819	0.46	0.77	43.97	20.52	61.88	True	no	1126
1128	Aluminium	22	5.2926	4	380.45	155.14	1.4787	133.96	0.54	1.01	181.79	2.04	85.42	True	no	1127
1129	Aluminium	10	3.5682	3	161.90	156.50	2.5877	154.84	0.50	0.75	10.97	25.61	69.89	True	no	1128
1130	Aluminium	15	4.3702	4	177.67	157.53	3.2899	68.818	0.83	1.32	339.07	14.17	28.12	True	no	1129
1131	Aluminium	440	23.669	14	238.65	166.09	1.4682	58.918	1.06	2.05	222.18	24.07	49.30	True	no	1130
1132	Aluminium	12	3.9088	1	298.75	156.08	1.8497	94.837	0.91	2.95	310.93	36.16	82.83	True	no	1131
1133	Aluminium	47	7.7358	5	299.34	160.28	1.7013	43.45	0.94	2.66	24.59	31.84	15.95	True	no	1132
1134	Aluminium	130	12.866	7	328.14	162.89	2.0968	89.344	0.76	1.65	48.59	31.94	64.38	True	no	1133
1135	Aluminium	15	4.3702	2	336.73	156.53	2.4177	84.634	0.36	0.90	18.31	14.29	79.41	True	no	1134
1136	Aluminium	76	9.837	5	14.04	161.36	2.9441	123.86	1.72	4.15	313.47	20.76	33.36	True	no	1135
1137	Aluminium	14	4.222	2	62.50	158.50	4.2656	86.437	0.56	1.26	294.93	22.63	26.95	True	no	1136
1138	Aluminium	36	6.7703	3	141.69	159.39	1.788	138.93	0.97	1.91	357.70	48.64	45.82	True	no	1137
1139	Aluminium	61	8.8129	4	181.98	161.28	2.5083	86.562	0.78	1.85	5.98	26.87	65.49	True	no	1138
1140	Aluminium	41	7.2252	5	373.78	158.54	1.5105	40.567	0.53	1.73	282.98	31.32	84.33	True	no	1139
1141	Aluminium	132	12.964	7	386.53	163.30	2.038	82.674	0.84	2.19	305.35	22.52	57.50	True	no	1140
1142	Aluminium	35	6.6756	4	19.09	162.00	2.757	116.94	0.98	1.77	320.00	18.75	26.88	True	no	1141
1143	Aluminium	55	8.3683	5	32.53	160.09	1.3808	93.627	0.83	1.39	190.75	17.01	19.06	True	no	1142
1144	Aluminium	19	4.9185	2	36.89	158.89	2.2078	81.543	0.71	2.08	186.44	16.20	23.22	True	no	1143
1145	Aluminium	40	7.1365	4	53.95	161.48	1.6197	123.48	1.11	2.05	176.94	35.59	81.43	True	no	1144
1146	Aluminium	59	8.6672	5	97.37	161.37	1.3536	84.156	0.92	2.62	230.69	37.49	29.70	True	no	1145
1147	Aluminium	38	6.9558	2	227.68	163.55	3.2555	82.345	1.01	3.00	221.44	22.26	50.62	True	no	1146
1148	Aluminium	35	6.6756	4	254.37	160.63	1.5923	113.55	0.40	1.29	314.78	43.56	15.78	True	no	1147
1149	Aluminium	23	5.4115	1	394.48	157.48	1.3508	2.7699	0.53	1.07	284.02	48.02	58.05	True	no	1148
1150	Aluminium	31	6.2825	3	47.81	160.29	1.3843	100.09	1.34	2.70	15.35	14.27	84.41	True	no	1149
1151	Aluminium	81	10.155	6	110.36	162.91	2.1292	90.094	1.74	3.91	6.98	42.12	76.47	True	no	1150
1152	Aluminium	118	12.257	6	119.69	165.05	1.3957	102.15	1.10	3.79	160.98	21.09	4.14	True	no	1151
1153	Aluminium	16	4.5135	1	196.75	159.38	1.4659	102.69	0.55	1.40	193.49	44.65	30.47	True	no	1152
1154	Aluminium	11	3.7424	4	200.18	159.00	1.354	90	0.64	1.33	215.20	42.97	51.74	True	no	1153
1155	Aluminium	11	3.7424	2	202.55	159.55	2.2009	92.31	0.42	1.04	215.97	44.36	51.22	True	no	1154
1156	Aluminium	14	4.222	1	224.14	159.57	2.1239	99.01	0.84	1.39	196.41	47.14	23.07	True	no	1155
1157	Aluminium	90	10.705	4	365.23	168.03	3.9439	110.81	0.93	2.37	197.69	44.67	4.69	True	no	1156
1158	Aluminium	15	4.3702	3	60.33	162.20	3.3622	81.526	0.53	1.23	278.68	41.04	62.48	True	no	1157
1159	Aluminium	25	5.6419	3	67.68	161.20	1.6274	112.75	0.55	1.12	296.23	21.84	24.67	True	no	1158
1160	Aluminium	30	6.1804	4	103.43	161.13	1.1736	125.11	0.38	0.81	64.01	45.16	73.11	True	no	1159
1161	Aluminium	39	7.0467	3	163.23	162.38	1.2984	43.51	0.60	1.27	311.53	3.82	41.85	True	no	1160
1162	Aluminium	45	7.5694	4	167.31	165.00	2.289	93.525	0.45	1.27	311.27	4.04	42.47	True	no	1161
1163	Aluminium	23	5.4115	4	177.78	162.52	1.8677	80.71	0.45	1.16	338.24	13.65	29.16	True	no	1162
1164	Aluminium	33	6.482	3	259.24	162.82	1.2816	87.528	0.79	1.36	314.65	44.14	15.88	True	no	1163
1165	Aluminium	35	6.6756	3	264.40	161.40	1.7593	99.101	0.45	1.08	149.78	31.06	4.92	True	no	1164
1166	Aluminium	37	6.8637	4	322.24	162.70	2.0931	91.138	0.50	1.18	282.12	16.77	49.05	True	no	1165
1167	Aluminium	69	9.373	5	352.43	161.81	1.2929	108.45	0.80	2.02	254.66	24.62	21.59	True	no	1166
1168	Aluminium	37	6.8637	3	40.54	165.54	3.6607	96.589	1.12	2.67	331.69	22.18	85.37	True	no	1167
1169	Aluminium	23	5.4115	4	173.09	161.17	1.3079	49.009	0.49	0.90	111.29	11.81	52.61	True	no	1168
1170	Aluminium	12	3.9088	2	209.92	160.08	1.6145	22.3	1.25	2.00	167.00	8.53	37.26	True	no	1169
1171	Aluminium	220	16.737	6	279.52	168.43	1.1082	105.46	1.10	3.09	213.94	38.64	87.40	True	no	1170
1172	Aluminium	131	12.915	4	360.27	169.52	2.3982	108.32	0.64	1.96	197.93	44.96	4.61	True	no	1171
1173	Aluminium	11	3.7424	2	378.45	161.45	2.2009	92.31	0.29	0.68	48.85	45.52	66.50	True	no	1172
1174	Aluminium	25	5.6419	3	380.56	163.12	3.1603	81.17	0.41	1.02	48.56	45.25	67.14	True	no	1173
1175	Aluminium	12	3.9088	2	397.92	160.75	1.4624	55.706	0.44	1.23	212.25	44.90	14.09	True	no	1174
1176	Aluminium	62	8.8849	4	9.23	167.00	2.8149	77.919	1.34	3.61	192.69	35.51	17.91	True	no	1175
1177	Aluminium	39	7.0467	2	190.62	163.36	1.0576	99.569	0.80	2.34	170.67	37.36	78.79	True	no	1176
1178	Aluminium	85	10.403	4	393.59	167.48	1.6728	114.74	0.65	1.43	192.88	22.48	83.01	True	no	1177
1179	Aluminium	40	7.1365	5	44.08	165.20	2.2041	93.113	0.80	1.81	327.67	23.60	0.54	True	no	1178
1180	Aluminium	25	5.6419	3	73.88	163.96	1.1731	119.42	0.51	1.03	18.33	35.47	77.60	True	no	1179
1181	Aluminium	13	4.0684	3	92.00	163.31	2.4432	71.195	1.50	3.08	31.93	43.27	2.19	True	no	1180
1182	Aluminium	48	7.8176	4	199.65	166.75	2.7206	86.185	0.77	1.67	312.84	51.64	40.35	True	no	1181
1183	Aluminium	97	11.113	6	293.60	166.85	1.8905	135.43	0.73	2.28	2.82	23.29	68.57	True	no	1182
1184	Aluminium	11	3.7424	1	342.18	163.27	1.6984	92.464	0.30	0.56	338.49	41.24	32.53	True	no	1183
1185	Aluminium	19	4.9185	2	366.58	162.89	1.2908	102.82	0.39	0.87	340.12	4.64	37.16	True	no	1184
1186	Aluminium	15	4.3702	5	369.67	163.60	1.8575	83.566	0.36	0.79	332.66	4.45	44.30	True	no	1185
1187	Aluminium	197	15.838	7	139.15	171.09	1.4263	77.371	0.95	2.38	316.91	39.74	53.55	True	no	1186
1188	Aluminium	129	12.816	7	159.19	169.58	1.4091	152.12	1.35	3.12	97.10	27.66	76.36	True	no	1187
1189	Aluminium	13	4.0684	2	217.23	164.62	1.3328	96.047	0.48	0.75	21.81	42.88	20.16	True	no	1188
1190	Aluminium	31	6.2825	4	304.61	164.35	1.2819	148.94	0.85	1.65	25.58	14.22	48.25	True	no	1189
1191	Aluminium	12	3.9088	2	334.92	163.67	1.7299	88.612	0.85	1.63	263.62	23.07	4.78	True	no	1190
1192	Aluminium	10	3.5682	2	402.20	163.90	1.7912	110.62	0.48	0.90	171.28	40.79	56.13	True	no	1191
1193	Aluminium	28	5.9708	4	88.29	167.07	1.8802	58.746	0.52	0.83	32.61	42.21	2.67	True	no	1192
1194	Aluminium	34	6.5795	4	127.91	167.26	1.6823	91.601	0.63	1.62	189.57	45.92	30.13	True	no	1193
1195	Aluminium	14	4.222	1	208.00	165.57	1.5177	93.693	0.64	1.18	179.20	37.75	61.41	True	no	1194
1196	Aluminium	59	8.6672	4	250.85	171.71	4.3247	87.825	1.26	2.19	239.79	33.86	67.43	True	no	1195
1197	Aluminium	51	8.0582	1	374.24	168.35	2.0727	90.622	0.58	1.37	355.28	45.51	29.49	True	no	1196
1198	Aluminium	39	7.0467	5	399.26	166.13	1.7378	128.16	0.64	1.46	192.96	21.44	83.80	True	no	1197
1199	Aluminium	10	3.5682	1	49.60	165.80	1.7083	74.336	0.63	0.85	358.69	51.59	44.18	True	no	1198
1200	Aluminium	56	8.444	5	174.75	168.27	1.2678	164.95	1.04	2.53	297.96	21.07	19.42	True	no	1199
1201	Aluminium	355	21.26	6	265.61	178.25	1.5907	78.179	0.98	4.31	111.68	50.81	44.24	True	no	1200
1202	Aluminium	115	12.101	6	314.98	169.43	1.4295	14.892	1.12	2.44	242.78	22.61	26.56	True	no	1201
1203	Aluminium	150	13.82	7	34.19	172.73	1.7176	99.567	1.64	3.86	123.10	47.27	53.33	True	no	1202
1204	Aluminium	60	8.7404	4	66.73	169.52	1.4184	87.594	1.31	2.68	298.87	18.61	11.54	True	no	1203
1205	Aluminium	95	10.998	7	95.14	172.38	1.7235	97.111	1.24	2.22	133.38	16.37	50.38	True	no	1204
1206	Aluminium	33	6.482	5	100.67	169.18	2.3577	91.351	0.86	1.71	276.50	28.15	13.29	True	no	1205
1207	Aluminium	21	5.1709	2	104.76	169.71	2.1354	106.7	0.71	1.32	276.61	26.33	12.92	True	no	1206
1208	Aluminium	56	8.444	6	254.43	173.39	3.859	91.701	0.66	1.30	239.65	34.77	68.90	True	no	1207
1209	Aluminium	72	9.5746	6	303.83	170.46	1.5832	136.83	0.71	1.46	358.82	23.07	73.40	True	no	1208
1210	Aluminium	43	7.3993	3	341.21	170.30	2.6207	107.31	0.80	1.90	282.58	23.32	89.38	True	no	1209
1211	Aluminium	71	9.5079	5	25.10	172.51	1.8998	112.72	1.55	5.69	227.52	35.78	73.44	True	no	1210
1212	Aluminium	11	3.7424	2	62.82	170.45	7.1326	86.623	0.68	0.97	295.56	21.45	14.97	True	no	1211
1213	Aluminium	14	4.222	3	132.64	168.00	1.6641	61.055	1.11	2.20	311.35	40.72	59.49	True	no	1212
1214	Aluminium	81	10.155	5	194.69	171.74	1.482	109.11	0.97	3.18	290.31	35.15	77.93	True	no	1213
1215	Aluminium	14	4.222	3	257.00	168.00	1.354	90	0.27	0.49	239.95	34.61	68.26	True	no	1214
1216	Aluminium	10	3.5682	1	331.60	167.80	1.8987	85.935	0.27	0.87	47.89	31.96	65.13	True	no	1215
1217	Aluminium	40	7.1365	2	406.70	171.98	2.8335	87.996	0.45	1.00	296.08	30.86	76.47	True	edge	1216
1218	Aluminium	10	3.5682	2	27.30	170.00	3.7796	90	0.28	0.66	229.49	36.48	71.40	True	no	1217
1219	Aluminium	179	15.097	6	73.51	176.75	1.8999	85.272	0.97	2.46	8.90	33.40	35.26	True	no	1218
1220	Aluminium	17	4.6524	4	114.59	169.59	1.3944	70.432	1.09	2.01	98.04	27.68	70.44	True	no	1219
1221	Aluminium	68	9.3049	6	225.03	174.00	2.0373	104.87	0.81	2.00	125.01	35.72	41.99	True	no	1220
1222	Aluminium	10	3.5682	2	299.20	171.10	6.9503	94.924	0.13	0.20	1.61	23.21	70.45	True	no	1221
1223	Aluminium	21	5.1709	1	47.24	170.57	1.0687	10.085	1.07	2.60	193.27	43.13	22.29	True	no	1222
1224	Aluminium	25	5.6419	2	60.88	173.72	3.921	104.16	0.78	1.50	182.25	30.39	70.40	True	no	1223
1225	Aluminium	12	3.9088	3	90.33	170.50	1.8574	90	1.14	2.06	140.09	15.85	42.47	True	no	1224
1226	Aluminium	13	4.0684	1	187.38	169.85	1.5876	55.162	0.69	1.36	177.72	34.00	52.64	True	no	1225
1227	Aluminium	16	4.5135	2	218.94	169.50	1.6177	155.86	1.00	1.49	206.62	37.16	21.81	True	no	1226
1228	Aluminium	57	8.5191	5	351.63	172.86	2.0044	64.335	1.10	1.88	260.95	28.25	24.43	True	no	1227
1229	Aluminium	19	4.9185	3	380.11	169.58	1.2908	12.821	0.50	0.75	347.71	23.79	62.14	True	no	1228
1230	Aluminium	18	4.7873	3	5.28	173.06	3.4263	84.258	1.68	3.81	194.37	35.33	14.92	True	no	1229
