Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain	Grain ID
2414	Aluminium	61	8.8129	4	527.43	345.30	1.8286	89.179	0.54	1.09	79.21	49.72	37.94	True	no	3780
2415	Aluminium	18	4.7873	2	237.89	203.56	1.7628	105.13	0.72	1.30	244.03	36.18	37.89	True	no	2317
2416	Aluminium	24	5.5279	1	284.71	308.67	1.7385	136.87	1.20	2.50	189.16	46.96	37.89	True	no	3427
2417	Aluminium	33	6.482	3	375.52	91.36	2.548	79.016	0.89	1.63	124.91	28.39	37.89	True	no	1046
2418	Aluminium	27	5.8632	4	528.59	353.74	1.937	105.9	0.68	1.40	239.60	35.49	37.79	True	no	3910
2419	Aluminium	17	4.6524	4	580.53	51.12	2.2572	107.6	0.64	1.04	59.29	23.74	37.79	True	no	630
2420	Aluminium	41	7.2252	4	331.83	68.29	1.2035	69.286	1.22	2.16	114.49	46.78	37.78	True	no	809
2421	Aluminium	21	5.1709	3	119.10	224.67	2.5341	89.745	0.69	1.39	280.61	42.25	37.75	True	no	2527
2422	Aluminium	33	6.482	3	530.33	197.52	3.0804	96.683	0.82	1.60	90.27	14.16	37.75	True	no	2213
2423	Aluminium	44	7.4848	2	555.00	348.00	1.0674	61.845	0.91	1.64	111.26	38.41	37.73	True	no	3839
2424	Aluminium	42	7.3127	5	271.40	241.98	2.1577	86.456	1.36	2.63	130.11	49.81	37.68	True	no	2709
2425	Aluminium	21	5.1709	1	39.95	125.71	3.4018	92.378	0.86	1.93	301.38	47.87	37.67	True	no	1430
2426	Aluminium	11	3.7424	2	527.55	189.00	1.6506	84.97	0.48	0.93	89.46	14.19	37.66	True	no	2173
2427	Aluminium	50	7.9788	5	531.56	342.88	2.6179	112.64	0.69	1.65	79.55	48.88	37.66	True	no	3752
2428	Aluminium	14	4.222	2	459.14	158.50	2.3057	99.897	0.43	0.68	53.54	34.10	37.61	True	no	1838
2429	Aluminium	172	14.799	7	67.90	155.74	2.2767	121.3	4.05	8.78	299.17	29.00	37.60	True	no	1688
2430	Aluminium	12	3.9088	2	315.75	184.50	1.9926	81.69	0.64	1.44	244.09	35.23	37.57	True	no	2122
2431	Aluminium	36	6.7703	4	330.64	164.47	2.4178	79.073	1.15	3.46	96.99	36.79	37.56	True	no	1858
2432	Aluminium	57	8.5191	3	157.95	201.47	2.0996	79.59	1.38	4.24	218.53	21.27	37.55	True	no	2252
2433	Aluminium	138	13.255	7	277.05	239.23	2.03	92.199	1.25	2.83	130.41	50.95	37.55	True	no	2628
2434	Aluminium	14	4.222	1	327.79	362.00	2.2431	102.54	0.50	0.84	227.80	32.33	37.53	True	no	3994
2435	Aluminium	19	4.9185	2	113.11	223.16	1.6108	119.28	2.05	4.65	242.16	31.74	37.52	True	no	2510
2436	Aluminium	15	4.3702	3	433.80	134.60	2.5943	90.98	0.46	0.72	284.09	17.43	37.52	True	no	1546
2437	Aluminium	11	3.7424	2	380.36	256.91	1.4169	15.071	0.76	1.72	69.92	45.94	37.51	True	no	2926
2438	Aluminium	19	4.9185	2	216.32	250.68	1.4937	156.14	0.95	1.54	248.93	43.66	37.49	True	no	2839
2439	Aluminium	74	9.7067	4	179.92	398.04	1.0714	30.554	1.48	3.42	235.33	19.86	37.48	True	edge	4329
2440	Aluminium	14	4.222	3	317.57	66.64	3.3047	73.742	0.73	1.43	54.47	18.60	37.41	True	no	796
2441	Aluminium	17	4.6524	3	202.53	74.18	1.4222	94.933	0.68	1.26	273.95	45.92	37.40	True	no	891
2442	Aluminium	23	5.4115	2	373.30	73.35	1.2405	167.54	0.81	1.87	18.65	40.28	37.39	True	no	882
2443	Aluminium	39	7.0467	4	112.28	49.82	1.5923	170.21	1.09	2.58	191.13	27.89	37.38	True	no	599
2444	Aluminium	24	5.5279	2	404.75	364.88	1.7784	131.41	0.57	0.93	3.21	47.30	37.28	True	no	4030
2445	Aluminium	11	3.7424	2	368.27	70.18	2.2914	107.61	0.56	0.98	20.06	39.88	37.20	True	no	841
2446	Aluminium	44	7.4848	2	205.45	169.95	5.4003	91.93	1.11	4.02	91.98	23.33	37.19	True	no	1889
2447	Aluminium	39	7.0467	2	1.08	36.03	3.816	91.026	1.02	3.41	297.64	41.13	37.18	True	edge	416
2448	Aluminium	39	7.0467	6	502.23	45.28	1.7938	85.345	0.38	0.78	303.73	31.76	37.16	True	no	557
2449	Aluminium	11	3.7424	2	395.36	18.09	1.7754	58.283	0.60	1.19	222.77	38.17	37.15	True	no	255
2450	Aluminium	21	5.1709	0	231.76	300.48	1.2722	116.13	0.94	2.00	219.74	28.04	37.14	True	no	3337
2451	Aluminium	16	4.5135	2	397.13	16.63	2.1558	113.7	1.31	2.57	222.37	38.17	37.09	True	no	227
2452	Aluminium	143	13.493	6	441.62	115.97	2.2768	99.994	1.07	2.53	116.76	13.12	37.03	True	no	1261
2453	Aluminium	59	8.6672	4	484.20	248.53	1.5231	95.199	1.27	2.14	138.80	21.78	37.03	True	no	2786
2454	Aluminium	14	4.222	3	426.07	71.71	1.2153	143.75	0.37	0.68	249.81	33.83	37.02	True	no	871
2455	Aluminium	13	4.0684	1	7.15	367.54	1.5924	110.24	0.62	1.25	244.68	27.99	37.02	True	no	4056
2456	Aluminium	12	3.9088	2	60.50	5.33	1.3093	127.24	0.57	0.91	124.77	28.26	37.02	True	no	102
2457	Aluminium	11	3.7424	2	40.18	244.18	1.0385	45	0.63	0.95	250.55	37.37	37.00	True	no	2777
2458	Aluminium	15	4.3702	4	363.67	177.40	2.7267	96.656	0.41	0.57	143.01	16.91	36.98	True	no	2048
2459	Aluminium	22	5.2926	2	355.36	296.45	1.3283	6.8479	0.71	1.30	47.37	18.63	36.95	True	no	3303
2460	Aluminium	25	5.6419	4	434.04	139.48	1.4826	146.89	0.36	0.74	285.27	17.41	36.95	True	no	1631
2461	Aluminium	25	5.6419	4	350.20	1.60	1.9203	31.717	0.71	1.62	311.85	44.33	36.95	True	edge	36
2462	Aluminium	20	5.0463	3	237.40	324.95	3.484	100.42	1.25	2.53	122.22	41.26	36.93	True	no	3580
2463	Aluminium	16	4.5135	0	28.44	11.75	1.6246	81.425	2.74	8.43	51.45	33.65	36.93	True	no	161
2464	Aluminium	44	7.4848	3	240.16	46.68	2.733	115.23	0.84	1.74	80.40	46.38	36.91	True	no	538
2465	Aluminium	65	9.0973	5	121.34	91.12	1.4511	78.607	1.27	2.39	303.76	26.85	36.91	True	no	1028
2466	Aluminium	32	6.3831	3	539.06	57.34	1.8143	81.236	0.32	0.53	56.07	42.81	36.90	True	no	683
2467	Aluminium	39	7.0467	3	26.31	211.74	1.6688	75.396	1.48	3.88	182.83	47.75	36.89	True	no	2366
2468	Aluminium	124	12.565	5	536.49	63.65	1.4937	112.91	0.59	1.58	56.14	41.59	36.88	True	no	703
2469	Aluminium	75	9.772	5	400.71	119.60	1.098	108.56	1.09	3.50	353.98	27.13	36.85	True	no	1364
2470	Aluminium	91	10.764	7	560.30	302.66	1.2382	37.577	0.78	1.89	187.07	41.75	36.76	True	no	3316
2471	Aluminium	12	3.9088	1	541.67	74.33	4.6398	91.414	0.40	0.99	251.04	40.48	36.71	True	no	885
2472	Aluminium	27	5.8632	4	547.48	320.48	2.2601	116.69	0.58	1.19	243.11	50.74	36.62	True	no	3543
2473	Aluminium	10	3.5682	3	569.30	300.20	5.1035	126.75	3.50	4.18	240.64	34.71	36.56	True	no	3341
2474	Aluminium	25	5.6419	4	107.08	225.76	1.7686	76.852	0.79	2.32	136.14	41.87	36.51	True	no	2536
2475	Aluminium	12	3.9088	2	65.42	211.67	1.936	140.63	0.81	1.65	44.10	6.71	36.50	True	no	2387
2476	Aluminium	16	4.5135	3	460.56	194.75	1.6658	108.63	0.91	2.24	57.96	25.43	36.45	True	no	2226
2477	Aluminium	13	4.0684	3	544.77	81.31	2.1983	112.01	0.26	0.45	251.20	41.29	36.35	True	no	970
2478	Aluminium	16	4.5135	3	229.75	309.25	2.3954	92.72	1.22	3.47	220.32	10.63	36.30	True	no	3424
2479	Aluminium	23	5.4115	2	419.65	244.13	1.2956	74.218	0.74	1.42	147.27	25.92	36.19	True	no	2772
2480	Aluminium	28	5.9708	3	202.61	379.82	2.3683	107.37	2.30	5.09	1.10	45.26	36.18	True	no	4152
2481	Aluminium	31	6.2825	4	247.97	358.00	3.418	84.848	0.93	2.06	192.66	50.32	36.14	True	no	3926
2482	Aluminium	275	18.712	8	244.28	196.00	1.9367	88.738	1.35	4.33	245.95	36.27	36.10	True	no	2140
2483	Aluminium	10	3.5682	3	212.80	154.70	1.5562	39.116	0.43	0.92	100.76	39.19	36.08	True	no	1800
2484	Aluminium	47	7.7358	3	61.55	257.11	3.7307	108.69	3.49	7.00	195.68	44.36	36.08	True	no	2855
2485	Aluminium	16	4.5135	2	434.63	151.25	1.7047	95.6	0.31	0.61	251.16	43.28	36.07	True	no	1761
2486	Aluminium	168	14.625	8	548.02	75.57	1.8645	111.22	0.68	1.27	251.42	40.31	36.05	True	no	815
2487	Aluminium	20	5.0463	3	100.95	346.00	2.2272	103.48	1.51	3.39	70.67	36.01	35.97	True	no	3817
2488	Aluminium	17	4.6524	2	365.29	307.06	2.65	93.809	0.63	1.16	259.67	15.53	35.95	True	no	3401
2489	Aluminium	12	3.9088	0	224.33	361.25	2.0308	72.844	0.84	1.49	51.72	45.29	35.94	True	no	3990
2490	Aluminium	16	4.5135	3	214.19	148.81	1.3781	29.072	0.58	1.48	101.57	40.07	35.94	True	no	1734
2491	Aluminium	10	3.5682	1	560.80	298.60	1.7481	111.83	0.32	0.41	188.11	41.91	35.91	True	no	3317
2492	Aluminium	11	3.7424	2	322.73	376.73	1.6779	9.9916	0.66	1.02	229.51	32.90	35.88	True	no	4162
2493	Aluminium	10	3.5682	4	444.00	177.60	2.4284	70.097	0.28	0.55	128.16	36.49	35.87	True	no	2055
2494	Aluminium	13	4.0684	2	73.31	388.23	2.1514	95.004	1.30	2.88	274.89	14.56	35.86	True	no	4260
2495	Aluminium	11	3.7424	4	445.82	339.00	1.6241	35.008	0.56	0.96	70.41	48.39	35.79	True	no	3767
2496	Aluminium	91	10.764	5	535.42	197.27	1.8139	100.45	0.85	2.24	92.51	11.26	35.78	True	no	2214
2497	Aluminium	27	5.8632	2	488.19	244.93	1.7803	115.79	0.54	1.30	139.07	21.18	35.76	True	no	2762
2498	Aluminium	14	4.222	3	266.29	351.57	1.6188	149.48	0.68	1.25	238.27	4.42	35.75	True	no	3886
2499	Aluminium	14	4.222	1	502.57	189.79	2.3968	87.895	0.42	1.00	184.86	33.58	35.74	True	no	2172
2500	Aluminium	10	3.5682	0	22.30	1.90	3.0778	110.72	1.56	3.07	212.95	18.10	35.71	True	edge	1
2501	Aluminium	31	6.2825	3	100.58	187.13	2.4383	89.514	1.03	1.83	104.04	48.15	35.70	True	no	2127
2502	Aluminium	11	3.7424	2	173.00	17.73	3.461	140.53	0.94	1.87	121.29	45.83	35.66	True	no	235
2503	Aluminium	36	6.7703	1	82.69	253.92	2.0886	24.497	1.53	2.84	197.98	13.18	35.65	True	no	2864
2504	Aluminium	36	6.7703	3	532.94	355.50	1.4751	109	0.42	0.66	242.03	36.05	35.65	True	no	3911
2505	Aluminium	76	9.837	3	302.99	264.09	2.7438	84.725	0.72	1.54	136.33	31.82	35.64	True	no	2940
2506	Aluminium	12	3.9088	2	277.75	266.08	1.4624	145.71	0.82	1.17	237.13	11.88	35.63	True	no	3008
2507	Aluminium	106	11.617	8	469.71	14.45	2.2496	87.922	0.75	1.52	305.74	50.03	35.63	True	no	135
2508	Aluminium	15	4.3702	2	540.47	352.33	2.0041	75.095	0.32	0.64	159.11	28.71	35.62	True	no	3896
2509	Aluminium	45	7.5694	5	75.33	233.29	1.6443	111.89	1.77	3.33	186.24	20.02	35.62	True	no	2612
2510	Aluminium	50	7.9788	3	552.88	211.72	3.3995	80.521	0.49	1.13	67.83	26.00	35.55	True	no	2339
2511	Aluminium	45	7.5694	5	197.11	392.44	2.4693	82.534	1.63	3.47	76.28	43.17	35.53	True	no	4268
2512	Aluminium	34	6.5795	3	195.09	234.71	1.6253	109.49	1.14	3.12	147.48	31.17	35.53	True	no	2640
2513	Aluminium	37	6.8637	2	322.65	321.62	1.6493	115.78	0.86	1.35	314.32	17.38	35.51	True	no	3537
2514	Aluminium	20	5.0463	1	455.75	325.45	1.985	48.832	0.55	1.01	316.61	14.78	35.50	True	no	3612
2515	Aluminium	64	9.027	5	282.03	209.97	2.3516	82.473	1.07	1.91	357.66	49.97	35.46	True	no	2334
2516	Aluminium	36	6.7703	4	301.94	364.83	1.4942	96.399	0.89	1.78	323.98	47.70	35.45	True	no	4010
2517	Aluminium	20	5.0463	2	350.25	295.45	2.688	25.555	0.68	1.79	49.40	16.77	35.44	True	no	3302
2518	Aluminium	13	4.0684	2	214.46	152.31	2.5336	152.53	0.30	0.56	101.60	40.14	35.39	True	no	1775
2519	Aluminium	15	4.3702	1	203.00	68.67	1.9568	78.401	0.92	2.35	326.20	43.10	35.39	True	no	818
2520	Aluminium	25	5.6419	3	378.28	91.28	3.459	81.685	1.00	1.88	126.93	26.02	35.34	True	no	1047
2521	Aluminium	20	5.0463	4	475.55	362.70	1.9034	142.65	0.91	1.78	7.62	44.12	35.33	True	no	4000
2522	Aluminium	15	4.3702	2	283.60	21.87	3.3129	87.047	0.80	1.38	221.07	7.32	35.32	True	no	294
2523	Aluminium	11	3.7424	1	60.36	0.91	1.4169	15.071	0.44	0.81	128.65	27.72	35.30	True	edge	5
2524	Aluminium	17	4.6524	4	393.76	41.88	2.5664	95.416	0.91	1.97	252.23	13.52	35.30	True	no	527
2525	Aluminium	18	4.7873	4	277.50	112.22	1.2319	90	0.81	1.54	333.96	30.61	35.27	True	no	1317
2526	Aluminium	12	3.9088	2	363.75	333.75	2.132	11.31	0.49	0.83	48.68	14.98	35.24	True	no	3708
2527	Aluminium	13	4.0684	3	250.38	185.69	2.7974	121.14	1.26	1.80	245.47	38.24	35.19	True	no	2130
2528	Aluminium	64	9.027	3	430.11	177.95	1.1537	173.81	1.03	2.31	57.42	21.82	35.13	True	no	2039
2529	Aluminium	62	8.8849	4	459.03	399.42	1.3808	167.64	1.32	3.39	276.47	30.78	35.13	True	edge	4341
2530	Aluminium	10	3.5682	2	160.50	202.00	2.8284	90	0.40	0.78	221.73	21.94	35.10	True	no	2303
2531	Aluminium	43	7.3993	4	345.30	4.37	1.889	90.61	0.99	2.12	313.10	45.56	35.05	True	edge	35
2532	Aluminium	15	4.3702	0	535.53	135.93	2.1844	97.637	0.41	0.95	122.37	31.43	35.03	True	no	1582
2533	Aluminium	10	3.5682	1	151.40	138.50	3.0619	90	0.73	1.11	70.52	38.48	35.01	True	no	1609
2534	Aluminium	38	6.9558	4	104.18	35.87	1.0074	125.54	1.36	4.53	243.45	41.16	35.00	True	no	443
2535	Aluminium	14	4.222	3	339.07	201.29	1.5115	36.027	0.64	1.83	66.38	31.57	35.00	True	no	2306
2536	Aluminium	28	5.9708	2	551.25	207.46	4.2931	83.116	0.54	1.00	67.95	26.84	34.99	True	no	2338
2537	Aluminium	12	3.9088	1	467.67	102.17	2.9163	81.681	1.03	3.83	178.24	16.44	34.97	True	no	1197
2538	Aluminium	15	4.3702	0	256.27	13.73	1.6092	114.83	0.65	1.23	256.59	32.28	34.95	True	no	194
2539	Aluminium	12	3.9088	3	273.58	336.50	1.7595	60.937	0.70	1.21	304.38	23.63	34.94	True	no	3717
2540	Aluminium	15	4.3702	4	523.00	93.53	2.54	67.372	0.57	0.99	21.49	32.06	34.89	True	no	1101
2541	Aluminium	10	3.5682	2	124.80	273.00	1.2649	90	1.16	1.93	308.96	26.56	34.88	True	no	3066
2542	Aluminium	123	12.514	4	15.35	78.89	1.7631	117.77	2.62	4.64	244.17	50.06	34.79	True	no	886
2543	Aluminium	21	5.1709	1	178.24	14.14	1.6581	84.288	2.46	4.01	121.27	47.45	34.77	True	no	192
2544	Aluminium	65	9.0973	2	234.12	326.60	2.7229	98.512	1.96	5.50	123.01	39.28	34.77	True	no	3564
2545	Aluminium	111	11.888	5	41.39	169.13	5.083	85.81	1.87	4.21	282.71	36.40	34.77	True	no	1842
2546	Aluminium	12	3.9088	1	249.33	52.17	2.6424	82.534	0.87	1.84	73.17	20.45	34.76	True	no	643
2547	Aluminium	29	6.0765	2	184.28	190.83	1.8107	60.815	0.61	1.86	191.97	41.32	34.67	True	no	2166
2548	Aluminium	23	5.4115	3	197.22	227.13	3.7202	84.412	1.02	1.58	139.11	12.11	34.66	True	no	2538
2549	Aluminium	42	7.3127	4	518.38	92.40	2.7193	86.864	0.56	1.03	341.25	40.26	34.65	True	no	1052
2550	Aluminium	18	4.7873	2	39.72	318.72	2.5825	58.537	1.50	2.78	168.87	21.07	34.63	True	no	3511
2551	Aluminium	19	4.9185	2	400.58	400.95	1.7966	168.49	0.72	1.05	304.60	29.31	34.62	True	edge	4385
2552	Aluminium	10	3.5682	0	255.10	390.50	2.9881	108.23	0.97	1.66	90.98	9.75	34.62	True	no	4278
2553	Aluminium	66	9.167	7	118.70	237.62	2.1542	75.887	1.38	3.45	73.96	39.07	34.61	True	no	2649
2554	Aluminium	21	5.1709	1	203.38	129.43	1.3142	123.42	1.01	2.42	144.64	26.53	34.57	True	no	1509
2555	Aluminium	12	3.9088	2	327.92	226.67	1.3396	111.42	0.88	1.49	358.20	29.76	34.57	True	no	2574
2556	Aluminium	34	6.5795	3	363.44	24.24	2.3248	62.319	1.17	2.81	61.12	24.92	34.56	True	no	320
2557	Aluminium	48	7.8176	4	481.52	166.48	1.7707	114.72	0.69	1.41	150.62	20.96	34.54	True	no	1896
2558	Aluminium	56	8.444	8	545.52	391.57	1.1527	146.57	0.33	0.78	311.60	42.89	34.51	True	no	4284
2559	Aluminium	13	4.0684	2	449.08	368.69	2.6376	77.923	3.56	5.76	186.76	21.21	34.51	True	no	4069
2560	Aluminium	15	4.3702	1	331.67	234.60	1.4111	99.03	0.67	1.47	84.39	39.80	34.45	True	no	2653
2561	Aluminium	23	5.4115	2	420.43	30.26	1.3543	100.96	0.77	1.60	58.62	25.04	34.45	True	no	397
2562	Aluminium	12	3.9088	2	317.92	70.67	1.8534	20.524	0.48	0.82	56.48	19.56	34.41	True	no	855
2563	Aluminium	112	11.942	11	540.07	346.12	2.8712	65.702	0.97	2.56	160.59	28.89	34.40	True	no	3769
2564	Aluminium	25	5.6419	2	398.88	109.56	1.6883	32.53	0.71	1.33	12.40	13.80	34.39	True	no	1283
2565	Aluminium	89	10.645	5	214.10	258.00	2.0662	78.595	1.13	4.63	251.12	45.16	34.33	True	no	2865
2566	Aluminium	56	8.444	3	480.11	241.93	2.0059	44.095	1.01	1.99	57.29	18.10	34.27	True	no	2699
2567	Aluminium	82	10.218	7	362.98	327.00	2.1719	85.781	1.13	2.21	47.75	14.58	34.25	True	no	3550
2568	Aluminium	10	3.5682	3	234.50	90.40	1.2649	90	0.67	1.24	60.53	15.55	34.23	True	no	1084
2569	Aluminium	11	3.7424	2	406.91	115.36	1.4169	74.929	1.00	1.55	9.91	37.22	34.22	True	no	1365
2570	Aluminium	14	4.222	3	255.50	238.43	2.1053	86.43	1.12	2.66	185.34	6.02	34.22	True	no	2675
2571	Aluminium	19	4.9185	1	285.32	386.00	1.3784	90	0.78	1.43	247.51	49.57	34.22	True	no	4228
2572	Aluminium	38	6.9558	3	325.55	5.37	1.6583	38.23	1.15	1.87	180.82	46.98	34.17	True	no	76
2573	Aluminium	25	5.6419	4	104.96	276.12	1.6503	144.66	1.01	1.87	265.61	12.51	34.16	True	no	3089
2574	Aluminium	73	9.6409	6	547.53	208.60	2.5213	85.083	0.61	1.43	68.23	27.20	34.11	True	no	2327
2575	Aluminium	30	6.1804	5	436.33	133.67	2.1676	98.495	0.75	1.59	286.74	16.86	34.10	True	no	1547
2576	Aluminium	10	3.5682	1	363.50	322.00	2.8284	90	0.36	0.64	47.24	13.63	34.08	True	no	3584
2577	Aluminium	24	5.5279	3	565.88	227.25	1.3468	93.578	0.92	1.56	298.65	33.48	34.08	True	no	2567
2578	Aluminium	12	3.9088	3	397.25	40.50	2.8913	109.07	0.49	1.08	255.21	11.26	34.08	True	no	513
2579	Aluminium	21	5.1709	1	454.43	160.67	2.2716	120.09	0.51	1.04	176.01	35.46	34.05	True	no	1852
2580	Aluminium	130	12.866	7	40.43	236.51	2.119	58.861	1.48	3.85	252.21	35.41	34.05	True	no	2601
2581	Aluminium	16	4.5135	2	258.00	360.38	1.4464	40.998	0.48	1.04	175.02	41.87	34.01	True	no	3981
2582	Aluminium	13	4.0684	3	463.23	190.92	1.2953	178.21	0.50	1.03	59.88	26.89	33.99	True	no	2192
2583	Aluminium	77	9.9015	5	529.35	122.30	1.4247	66.069	0.88	2.32	356.53	4.46	33.98	True	no	1387
2584	Aluminium	14	4.222	4	252.71	180.64	3.1316	101.02	0.92	1.71	243.95	36.69	33.95	True	no	2067
2585	Aluminium	13	4.0684	3	505.31	47.08	7.4454	95.699	0.59	1.02	180.38	22.66	33.91	True	no	566
2586	Aluminium	12	3.9088	1	45.00	237.83	2.4184	68.917	1.19	1.69	252.82	38.11	33.91	True	no	2670
2587	Aluminium	257	18.089	6	399.19	360.38	2.7166	90.01	2.16	4.86	6.62	46.49	33.90	True	no	3836
2588	Aluminium	15	4.3702	2	147.40	113.27	2.1128	116.74	1.89	3.50	293.91	20.70	33.81	True	no	1328
2589	Aluminium	97	11.113	6	491.26	80.98	1.2615	108.13	0.77	1.54	64.44	47.19	33.79	True	no	903
2590	Aluminium	15	4.3702	2	32.60	174.20	4.6963	88.622	0.67	1.33	282.87	32.60	33.78	True	no	1996
2591	Aluminium	51	8.0582	4	181.18	307.14	1.4184	117.26	1.32	2.37	246.49	35.59	33.75	True	no	3383
2592	Aluminium	27	5.8632	2	572.22	193.22	1.669	77.654	0.77	1.30	310.20	33.36	33.73	True	no	2204
2593	Aluminium	11	3.7424	3	41.55	194.91	2.3913	97.079	0.56	0.91	322.16	23.55	33.73	True	no	2216
2594	Aluminium	42	7.3127	4	374.69	67.95	1.3992	87.301	0.87	2.36	22.12	40.15	33.70	True	no	810
2595	Aluminium	21	5.1709	4	198.95	382.76	4.309	94.576	2.42	3.26	79.31	43.36	33.70	True	no	4184
2596	Aluminium	39	7.0467	3	38.10	164.92	2.4213	101.97	1.36	2.52	282.72	34.79	33.69	True	no	1862
2597	Aluminium	13	4.0684	2	582.08	385.54	1.4753	96.68	0.30	0.61	62.61	19.80	33.69	True	edge	4233
2598	Aluminium	43	7.3993	6	173.42	14.00	2.9282	120.93	1.27	2.93	123.22	44.41	33.67	True	no	130
2599	Aluminium	42	7.3127	5	47.90	42.00	1.7116	97.817	3.28	8.55	0.06	43.11	33.66	True	no	502
2600	Aluminium	34	6.5795	4	458.62	241.97	1.3113	67.569	1.00	1.96	174.59	40.38	33.65	True	no	2726
2601	Aluminium	50	7.9788	2	461.72	257.94	1.6226	77.053	1.01	3.10	121.43	28.04	33.64	True	no	2889
2602	Aluminium	17	4.6524	3	352.35	329.35	1.6395	81.805	0.56	0.96	271.35	9.40	33.64	True	no	3656
2603	Aluminium	20	5.0463	4	250.50	181.55	2.0654	97.927	1.01	2.59	244.95	38.09	33.62	True	no	2066
2604	Aluminium	93	10.882	4	35.80	175.37	3.2628	92.904	1.04	2.58	283.76	34.65	33.54	True	no	1946
2605	Aluminium	69	9.373	4	357.94	171.22	1.9044	125.7	1.33	2.78	147.02	16.01	33.53	True	no	1928
2606	Aluminium	26	5.7536	2	431.65	399.46	1.6385	111.33	0.83	1.45	16.60	49.89	33.51	True	edge	4340
2607	Aluminium	160	14.273	8	349.27	162.13	1.2796	72.69	1.47	3.06	326.78	22.01	33.50	True	no	1816
2608	Aluminium	23	5.4115	4	280.13	204.61	3.042	73.796	0.99	1.87	359.59	49.84	33.50	True	no	2319
2609	Aluminium	18	4.7873	3	373.17	269.33	1.1273	33.69	0.91	1.69	188.21	17.20	33.50	True	no	3029
2610	Aluminium	77	9.9015	5	205.29	101.09	2.4366	89.948	1.64	4.08	73.78	17.65	33.34	True	no	1129
2611	Aluminium	69	9.373	1	465.48	223.96	1.4911	102.65	0.74	1.86	306.44	44.47	33.31	True	no	2506
2612	Aluminium	40	7.1365	3	450.15	39.53	1.5269	78.944	1.09	3.22	124.68	33.48	33.28	True	no	490
2613	Aluminium	41	7.2252	2	250.90	132.68	1.1889	102.68	0.90	1.90	247.47	49.60	33.28	True	no	1536
2614	Aluminium	191	15.595	8	520.41	342.30	2.8848	86.872	2.50	4.77	60.81	18.51	33.24	True	no	3680
2615	Aluminium	10	3.5682	2	527.60	49.90	1.9679	92.742	0.29	0.51	250.86	23.08	33.12	True	no	629
2616	Aluminium	184	15.306	9	502.73	386.78	1.905	107.24	0.67	1.47	71.34	44.91	33.10	True	no	4165
2617	Aluminium	12	3.9088	2	275.58	206.75	2.2876	66.451	0.48	0.83	352.95	31.38	33.07	True	no	2357
2618	Aluminium	31	6.2825	0	1.77	22.16	1.8583	68.497	1.15	2.41	96.18	40.41	33.04	True	edge	287
2619	Aluminium	128	12.766	6	272.69	201.32	1.3387	67.201	1.59	3.25	354.77	30.51	33.04	True	no	2243
2620	Aluminium	26	5.7536	2	38.77	30.65	1.7275	40.652	1.62	3.84	129.95	22.27	32.98	True	no	391
2621	Aluminium	12	3.9088	4	477.50	182.00	3.7333	94.864	0.47	1.22	143.09	22.24	32.97	True	no	2094
2622	Aluminium	21	5.1709	3	24.57	207.81	1.7114	79.644	1.01	2.14	186.26	47.33	32.96	True	no	2348
2623	Aluminium	44	7.4848	2	84.61	195.59	2.8972	99.788	1.03	2.39	302.30	47.99	32.94	True	no	2197
2624	Aluminium	10	3.5682	1	500.10	383.20	1.9274	113.91	0.20	0.46	72.37	44.97	32.93	True	no	4217
2625	Aluminium	17	4.6524	3	363.00	312.94	3.9466	92.53	1.01	2.21	125.70	43.27	32.93	True	no	3460
2626	Aluminium	27	5.8632	2	530.63	124.26	2.4074	98.71	0.36	0.88	357.56	4.44	32.93	True	no	1419
2627	Aluminium	36	6.7703	2	129.39	141.28	3.3076	87.642	1.28	2.12	320.67	49.92	32.90	True	no	1593
2628	Aluminium	12	3.9088	1	384.83	314.58	1.3331	83.527	0.40	0.64	299.92	39.92	32.88	True	no	3486
2629	Aluminium	93	10.882	6	511.63	385.52	2.4313	77.903	0.53	1.63	70.36	44.62	32.85	True	no	4179
2630	Aluminium	60	8.7404	4	485.52	75.03	2.2875	94.354	0.66	1.46	220.24	38.93	32.84	True	no	860
2631	Aluminium	41	7.2252	5	15.56	289.59	3.0875	67.033	0.98	2.31	301.75	24.92	32.83	True	no	3193
2632	Aluminium	12	3.9088	2	129.50	154.42	1.3048	127.34	0.91	1.61	295.01	38.48	32.81	True	no	1789
2633	Aluminium	15	4.3702	2	254.87	132.87	3.6303	78.88	1.12	2.57	250.59	48.18	32.79	True	no	1537
2634	Aluminium	14	4.222	4	358.93	327.50	3.6996	78.185	0.50	0.96	48.60	15.93	32.76	True	no	3620
2635	Aluminium	15	4.3702	3	320.60	9.07	1.1919	157.1	0.53	1.28	180.00	48.38	32.70	True	no	142
2636	Aluminium	26	5.7536	2	342.92	14.77	1.0798	108.43	0.41	0.78	251.27	38.05	32.70	True	no	207
2637	Aluminium	10	3.5682	1	32.00	184.00	1.7321	135	0.63	1.10	321.83	27.01	32.65	True	no	2115
2638	Aluminium	49	7.8987	3	432.53	359.02	2.5939	74.395	0.87	2.16	244.17	35.62	32.64	True	no	3929
2639	Aluminium	35	6.6756	2	361.51	137.77	2.1491	71.27	0.88	2.21	58.10	28.62	32.64	True	no	1586
