Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain	Grain ID
500	Aluminium	28	5.9708	1	124.54	64.11	2.8434	97.65	1.01	2.85	191.79	4.65	83.09	True	no	499
501	Aluminium	10	3.5682	3	171.60	62.80	2.7952	105.58	0.28	0.48	231.24	34.58	69.12	True	no	500
502	Aluminium	81	10.155	6	177.40	69.04	1.8175	101.73	0.73	2.03	299.63	22.41	9.47	True	no	501
503	Aluminium	13	4.0684	3	180.85	63.54	4.4001	89.217	0.51	1.05	297.94	22.55	11.64	True	no	502
504	Aluminium	34	6.5795	3	254.50	66.00	2.307	80.242	0.60	1.51	155.99	37.02	77.60	True	no	503
505	Aluminium	32	6.3831	3	258.53	64.25	2	78.418	0.69	2.56	154.10	37.69	80.23	True	no	504
506	Aluminium	114	12.048	5	278.82	68.95	2.6891	125.38	1.11	2.84	351.88	14.38	80.19	True	no	505
507	Aluminium	15	4.3702	2	295.33	62.87	2.5518	89.527	0.44	0.81	224.84	42.67	69.02	True	no	506
508	Aluminium	20	5.0463	1	300.35	63.60	2.0906	104.39	1.25	1.71	225.55	43.87	70.73	True	no	507
509	Aluminium	43	7.3993	3	24.63	65.53	2.469	40.069	0.96	2.70	274.03	30.12	21.86	True	no	508
510	Aluminium	154	14.003	7	95.79	69.75	2.5288	145.29	1.71	3.41	171.23	30.71	88.27	True	no	509
511	Aluminium	21	5.1709	2	212.90	63.81	1.5123	48.18	0.67	1.92	102.71	35.23	60.22	True	no	510
512	Aluminium	38	6.9558	1	229.24	65.29	1.5022	88.631	0.98	3.90	354.69	31.00	88.26	True	no	511
513	Aluminium	50	7.9788	4	270.60	65.10	1.6689	112.46	0.51	1.88	357.32	13.96	75.38	True	no	512
514	Aluminium	27	5.8632	3	289.15	65.93	2.523	85.728	0.49	0.89	294.25	21.78	12.90	True	no	513
515	Aluminium	18	4.7873	2	328.17	64.72	2.711	82.02	0.61	1.26	164.16	40.36	85.33	True	no	514
516	Aluminium	35	6.6756	4	331.06	66.77	2.3797	94.262	0.61	1.34	166.99	40.68	82.41	True	no	515
517	Aluminium	12	3.9088	1	57.92	64.17	1.6485	80.583	1.41	2.98	203.87	15.00	65.82	True	no	516
518	Aluminium	28	5.9708	3	282.18	65.21	1.7816	110.69	0.38	0.59	85.74	39.78	18.56	True	no	517
519	Aluminium	15	4.3702	1	363.73	64.93	2.9542	96.127	0.39	0.66	285.06	3.12	60.34	True	no	518
520	Aluminium	28	5.9708	3	386.50	65.57	2.2079	111.33	0.80	1.50	154.76	45.83	65.62	True	no	519
521	Aluminium	10	3.5682	3	60.40	65.50	3.0619	90	0.84	1.63	208.15	16.83	59.05	True	no	520
522	Aluminium	148	13.727	4	132.14	72.02	2.2894	77.453	1.37	2.57	323.14	37.37	19.19	True	no	521
523	Aluminium	96	11.056	7	167.84	70.98	1.9085	61.776	0.94	2.36	232.78	33.49	66.35	True	no	522
524	Aluminium	122	12.463	6	240.03	74.69	2.6517	97.017	1.33	3.94	353.76	31.54	89.68	True	no	523
525	Aluminium	10	3.5682	2	261.80	66.70	5.3552	87.847	0.43	1.16	339.10	26.66	69.54	True	no	524
526	Aluminium	119	12.309	8	265.97	73.18	3.0577	99.968	0.87	2.40	333.98	26.97	75.07	True	no	525
527	Aluminium	24	5.5279	2	286.46	66.29	1.766	89.783	0.28	0.59	293.41	21.43	13.90	True	no	526
528	Aluminium	299	19.511	9	342.13	74.91	1.3535	117.26	1.07	2.99	67.31	23.10	48.60	True	no	527
529	Aluminium	35	6.6756	3	3.23	67.97	1.3726	40.783	1.04	1.85	335.04	46.13	64.53	True	edge	528
530	Aluminium	49	7.8987	5	220.92	71.20	3.5493	100.09	0.52	1.14	195.71	26.53	89.41	True	no	529
531	Aluminium	21	5.1709	2	223.48	69.71	5.4817	90.783	0.84	1.83	198.50	27.08	86.02	True	no	530
532	Aluminium	77	9.9015	4	246.62	71.32	3.1721	106.79	0.72	2.42	216.23	35.58	86.98	True	no	531
533	Aluminium	99	11.227	6	292.73	72.15	1.7522	83.116	0.71	2.66	295.87	21.23	10.47	True	no	532
534	Aluminium	17	4.6524	2	379.06	66.47	1.5273	77.568	0.35	0.57	193.24	47.03	38.15	True	no	533
535	Aluminium	17	4.6524	2	384.35	67.18	2.5353	109.93	0.60	0.87	156.03	46.01	64.92	True	no	534
536	Aluminium	12	3.9088	2	98.58	68.42	3.9077	85.636	0.46	0.74	177.58	31.10	81.01	True	no	535
537	Aluminium	31	6.2825	2	121.48	68.16	1.1538	114.95	0.80	1.53	314.36	34.15	42.55	True	no	536
538	Aluminium	46	7.653	4	206.98	68.41	1.2083	132.87	1.50	2.90	255.61	30.56	2.07	True	no	537
539	Aluminium	21	5.1709	2	357.67	67.62	1.3905	66.702	3.13	3.92	129.85	53.29	44.17	True	no	538
540	Aluminium	10	3.5682	1	370.00	66.50	1.633	63.435	0.29	0.60	140.76	36.29	83.36	True	no	539
541	Aluminium	31	6.2825	2	375.61	68.48	1.2418	98.85	0.46	0.80	194.23	46.89	36.87	True	no	540
542	Aluminium	24	5.5279	3	398.21	69.67	2.7551	86.867	0.72	1.74	165.48	50.73	46.86	True	no	541
543	Aluminium	11	3.7424	1	400.45	67.64	2.7447	83.557	0.43	1.05	164.57	50.51	47.16	True	no	542
544	Aluminium	19	4.9185	1	28.58	68.42	1.5263	95.582	0.81	1.54	308.98	18.33	28.28	True	no	543
545	Aluminium	49	7.8987	5	61.41	71.02	1.744	63.638	0.97	1.99	149.29	27.70	37.85	True	no	544
546	Aluminium	68	9.3049	4	89.40	73.81	2.8173	119.9	2.66	4.36	157.07	27.13	13.46	True	no	545
547	Aluminium	11	3.7424	1	361.55	68.55	2.6796	108.85	0.54	0.76	295.65	2.69	49.93	True	no	546
548	Aluminium	58	8.5935	3	368.55	72.26	1.5038	86.879	0.49	1.39	143.07	36.69	80.68	True	no	547
549	Aluminium	19	4.9185	3	66.84	69.95	1.7588	92.739	0.68	1.32	53.00	44.02	61.71	True	no	548
550	Aluminium	76	9.837	5	215.64	72.25	2.1002	135.28	1.07	2.76	198.70	26.45	85.35	True	no	549
551	Aluminium	13	4.0684	3	390.38	68.54	1.4965	129.27	0.34	0.74	220.07	37.52	65.84	True	no	550
552	Aluminium	78	9.9656	3	23.96	74.23	1.4547	111.33	1.89	3.18	270.97	29.36	25.66	True	no	551
553	Aluminium	18	4.7873	2	56.50	71.50	2.4733	79.964	2.07	3.37	192.94	46.22	35.79	True	no	552
554	Aluminium	50	7.9788	4	300.52	75.02	3.2883	97.796	0.81	2.22	68.11	44.02	53.69	True	no	553
555	Aluminium	178	15.054	7	186.65	78.24	1.731	106.71	0.63	1.93	279.41	15.52	75.07	True	no	554
556	Aluminium	13	4.0684	3	202.46	70.85	1.2383	116.33	0.78	1.10	309.84	47.69	60.79	True	no	555
557	Aluminium	18	4.7873	3	258.78	74.56	6.9046	82.023	1.03	1.68	210.58	31.89	57.24	True	no	556
558	Aluminium	44	7.4848	4	321.07	72.84	1.9412	116.58	0.59	1.23	65.39	46.53	27.75	True	no	557
559	Aluminium	23	5.4115	3	404.17	73.22	3.8473	88.141	0.91	1.56	150.33	41.05	74.41	True	no	558
560	Aluminium	174	14.884	6	32.95	80.37	1.42	98.496	1.64	4.22	262.68	44.37	82.16	True	no	559
561	Aluminium	11	3.7424	2	36.55	72.27	3.2626	93.058	0.87	1.42	133.45	36.91	17.37	True	no	560
562	Aluminium	47	7.7358	3	148.02	77.94	2.4404	99.084	0.92	1.75	196.17	43.46	32.31	True	no	561
563	Aluminium	24	5.5279	3	226.67	74.92	3.8559	106.39	0.91	2.07	337.58	41.86	76.62	True	no	562
564	Aluminium	26	5.7536	2	270.35	73.69	1.8221	85.067	0.45	1.08	337.82	25.58	70.54	True	no	563
565	Aluminium	18	4.7873	4	354.78	72.72	1.2856	94.766	0.60	1.52	337.18	9.50	29.27	True	no	564
566	Aluminium	30	6.1804	3	2.33	73.40	1.81	39.982	1.37	3.38	336.96	46.62	61.92	True	edge	565
567	Aluminium	27	5.8632	2	9.04	75.56	3.4431	103.95	0.95	2.96	295.29	48.78	29.65	True	no	566
568	Aluminium	88	10.585	4	45.25	79.24	2.4824	84.202	1.14	2.96	228.02	27.71	71.62	True	no	567
569	Aluminium	104	11.507	4	156.48	77.22	1.5504	83.499	1.75	4.83	290.38	43.08	84.96	True	no	568
570	Aluminium	19	4.9185	2	251.84	74.32	1.6941	84.848	0.36	0.66	132.10	45.70	34.64	True	no	569
571	Aluminium	34	6.5795	4	255.74	75.26	1.7836	86.904	0.45	1.17	210.31	30.77	57.01	True	no	570
572	Aluminium	28	5.9708	2	261.14	76.50	3.3364	101.74	0.64	1.21	211.29	32.83	57.77	True	no	571
573	Aluminium	82	10.218	5	331.13	81.79	4.2294	90.527	1.09	10.80	166.00	40.64	85.03	True	no	572
574	Aluminium	44	7.4848	3	351.68	77.05	2.7492	94.049	0.42	0.84	108.93	46.30	47.05	True	no	573
575	Aluminium	17	4.6524	1	364.53	75.53	2.8	90.193	0.47	0.69	146.27	36.58	77.46	True	no	574
576	Aluminium	17	4.6524	2	381.65	74.88	2.9031	96.243	0.54	1.02	358.87	34.35	25.89	True	no	575
577	Aluminium	15	4.3702	3	383.87	73.40	2.0478	81.613	0.38	0.57	357.73	33.99	27.57	True	no	576
578	Aluminium	16	4.5135	1	391.38	72.56	1.5724	131.76	0.48	1.07	319.03	46.10	30.97	True	no	577
579	Aluminium	11	3.7424	2	73.36	74.18	1.819	91.035	0.55	1.25	34.57	43.23	12.14	True	no	578
580	Aluminium	22	5.2926	2	111.41	75.50	1.832	73.937	0.97	1.65	81.55	31.50	86.24	True	no	579
581	Aluminium	32	6.3831	3	121.50	77.06	3.1379	79.743	0.83	1.45	29.83	39.38	37.74	True	no	580
582	Aluminium	28	5.9708	3	124.86	77.82	2.4546	70.08	0.91	1.90	28.93	39.18	39.50	True	no	581
583	Aluminium	64	9.027	5	171.56	78.80	1.8192	48.211	1.24	4.02	317.13	12.87	70.94	True	no	582
584	Aluminium	19	4.9185	2	206.16	75.37	1.9269	105.63	1.04	2.04	291.10	28.16	8.86	True	no	583
585	Aluminium	14	4.222	1	230.00	73.64	2.0004	117.17	0.30	0.63	133.04	42.35	24.63	True	no	584
586	Aluminium	147	13.681	6	387.05	82.18	2.1182	69.087	1.58	3.92	266.49	40.80	10.80	True	no	585
587	Aluminium	56	8.444	2	398.54	77.05	1.6035	35.152	0.59	1.27	150.35	41.06	74.17	True	no	586
588	Aluminium	11	3.7424	2	406.82	75.82	7.052	91.201	0.72	1.20	24.31	31.54	83.80	True	no	587
589	Aluminium	31	6.2825	3	66.55	77.16	1.7271	89.55	0.47	1.19	50.08	33.79	67.86	True	no	588
590	Aluminium	14	4.222	2	70.21	76.86	5.2471	83.68	0.75	1.09	48.40	33.41	68.19	True	no	589
591	Aluminium	20	5.0463	1	118.35	75.20	1.2808	130.62	0.82	1.25	30.80	38.80	35.84	True	no	590
592	Aluminium	25	5.6419	2	150.64	77.04	3.9909	103.3	0.96	2.09	194.28	43.15	35.20	True	no	591
593	Aluminium	18	4.7873	1	274.83	75.61	1.3287	77.656	0.66	1.83	22.20	41.44	1.35	True	no	592
594	Aluminium	53	8.2147	3	326.98	79.26	2.9254	90.838	0.56	1.47	166.05	40.51	84.42	True	no	593
595	Aluminium	20	5.0463	3	357.50	76.25	1.7099	49.674	0.49	1.08	233.54	43.50	41.69	True	no	594
596	Aluminium	39	7.0467	3	14.00	78.28	1.6073	78.751	1.34	2.95	20.03	40.55	3.88	True	no	595
597	Aluminium	37	6.8637	2	20.05	79.27	1.4655	103.82	1.27	2.89	269.77	28.44	24.07	True	no	596
598	Aluminium	34	6.5795	2	50.41	78.35	2.3495	82.153	1.13	3.04	222.97	26.77	77.46	True	no	597
599	Aluminium	10	3.5682	1	176.10	76.30	3.0767	116.41	0.31	0.60	311.75	13.41	74.98	True	no	598
600	Aluminium	19	4.9185	3	286.58	76.95	1.2026	124.43	0.61	1.81	353.57	15.39	75.71	True	no	599
601	Aluminium	22	5.2926	2	4.41	77.77	1.7808	84.232	1.92	4.74	226.56	43.97	75.50	True	no	600
602	Aluminium	17	4.6524	2	61.00	76.94	1.2691	37.85	0.72	1.43	128.28	23.73	24.89	True	no	601
603	Aluminium	179	15.097	5	81.42	85.66	2.6471	121.21	1.30	3.48	38.80	40.91	10.10	True	no	602
604	Aluminium	22	5.2926	2	113.36	78.45	1.4416	61.535	0.96	1.85	80.87	31.73	87.25	True	no	603
605	Aluminium	27	5.8632	0	137.78	78.78	1.4152	94.172	0.56	1.38	279.72	37.41	74.44	True	no	604
606	Aluminium	23	5.4115	3	225.17	79.13	2.4223	97.703	0.60	0.97	336.70	42.68	77.03	True	no	605
607	Aluminium	34	6.5795	2	98.68	79.18	1.2245	132.61	1.16	4.36	118.53	9.24	82.86	True	no	606
608	Aluminium	10	3.5682	3	193.90	78.10	1.6572	97.688	0.32	0.62	287.53	29.70	71.97	True	no	607
609	Aluminium	12	3.9088	1	219.33	78.50	1.8574	90	0.54	1.07	199.35	26.44	85.14	True	no	608
610	Aluminium	240	17.481	11	271.15	92.77	1.8542	82.433	1.09	2.79	221.01	39.99	80.16	True	no	609
611	Aluminium	22	5.2926	4	280.50	79.36	1.8084	71.623	0.92	1.80	222.13	40.43	76.72	True	no	610
612	Aluminium	12	3.9088	2	316.67	78.25	1.3693	90	0.27	0.71	314.53	47.20	34.55	True	no	611
613	Aluminium	11	3.7424	2	371.09	78.27	2.0258	65.663	0.25	0.34	312.74	37.63	30.44	True	no	612
614	Aluminium	38	6.9558	4	372.34	82.03	2.2124	77.235	0.66	1.23	311.90	38.26	32.07	True	no	613
615	Aluminium	75	9.772	2	378.20	82.44	2.2648	104.35	0.72	1.95	202.20	46.51	31.54	True	no	614
616	Aluminium	15	4.3702	1	86.87	79.00	1.3472	112.03	0.62	1.64	105.09	44.95	4.55	True	no	615
617	Aluminium	20	5.0463	1	105.25	80.35	1.4977	73.997	0.74	1.28	309.55	49.37	31.49	True	no	616
618	Aluminium	42	7.3127	2	109.12	83.12	1.9489	120.24	1.07	1.76	309.50	48.40	32.52	True	no	617
619	Aluminium	17	4.6524	2	161.41	80.76	3.3764	95.864	0.35	0.67	317.50	38.63	15.95	True	no	618
620	Aluminium	19	4.9185	2	163.63	81.42	3.1458	88.725	0.61	1.05	318.28	37.81	15.61	True	no	619
621	Aluminium	10	3.5682	2	198.30	80.10	1.4015	100.56	0.63	1.34	43.49	41.79	84.61	True	no	620
622	Aluminium	31	6.2825	4	205.19	83.74	2.7746	105.39	0.90	2.49	122.41	48.48	29.24	True	no	621
623	Aluminium	56	8.444	4	209.66	82.09	1.353	116.71	1.74	3.65	347.73	47.42	57.73	True	no	622
624	Aluminium	211	16.391	6	315.73	87.39	1.5918	51.937	0.98	1.89	130.55	49.79	45.37	True	no	623
625	Aluminium	53	8.2147	8	368.32	86.09	3.6437	98.056	0.64	1.23	96.79	23.81	56.38	True	no	624
626	Aluminium	31	6.2825	2	60.32	81.90	1.2374	162.87	1.76	5.82	47.70	43.67	2.31	True	no	625
627	Aluminium	23	5.4115	2	178.57	83.04	2.6592	69.24	0.74	1.50	263.45	25.30	23.81	True	no	626
628	Aluminium	59	8.6672	3	229.24	85.00	1.8465	76.14	0.99	1.91	97.36	24.54	68.82	True	no	627
629	Aluminium	64	9.027	6	234.75	86.00	1.4687	85.413	1.29	2.93	293.87	41.79	51.80	True	no	628
630	Aluminium	25	5.6419	3	248.08	83.80	3.8477	97.776	0.75	1.59	18.82	44.49	9.19	True	no	629
631	Aluminium	13	4.0684	2	272.31	81.31	2.0666	92	0.58	0.97	180.21	44.49	72.78	True	no	630
632	Aluminium	137	13.207	6	284.56	86.48	1.9497	54.47	0.88	2.28	341.40	14.67	15.82	True	no	631
633	Aluminium	28	5.9708	4	295.64	81.21	1.5307	162.6	0.54	1.70	142.49	41.61	3.44	True	no	632
634	Aluminium	15	4.3702	3	304.67	82.07	1.8385	100.08	0.37	0.71	67.23	44.31	54.96	True	no	633
635	Aluminium	31	6.2825	3	361.65	83.39	2.0623	101.5	0.90	1.72	181.12	29.55	72.86	True	no	634
636	Aluminium	11	3.7424	3	404.45	81.55	2.3361	109.05	0.69	1.71	343.13	40.39	70.07	True	no	635
637	Aluminium	36	6.7703	1	1.06	86.08	3.2501	91.035	0.82	1.60	282.03	43.00	89.32	True	edge	636
638	Aluminium	15	4.3702	5	66.60	82.53	2.1912	173.74	0.83	1.30	9.50	38.19	42.29	True	no	637
639	Aluminium	57	8.5191	3	122.56	84.54	1.4282	18.937	0.94	3.51	28.33	37.70	40.08	True	no	638
640	Aluminium	21	5.1709	1	216.05	82.29	1.3583	36.773	0.88	1.66	220.35	36.54	60.56	True	no	639
641	Aluminium	22	5.2926	4	245.64	84.32	3.6644	96.362	0.72	1.66	18.33	44.18	9.76	True	no	640
642	Aluminium	11	3.7424	2	250.18	84.18	9.4697	85.453	0.81	1.65	210.22	45.19	82.75	True	no	641
643	Aluminium	11	3.7424	2	257.91	81.36	1.4169	74.929	0.60	1.02	213.56	33.95	52.96	True	no	642
644	Aluminium	83	10.28	5	357.40	86.35	1.4401	119.2	2.32	6.30	79.81	8.31	11.83	True	no	643
645	Aluminium	11	3.7424	2	401.45	82.45	2.2009	92.31	0.96	1.56	336.16	41.61	78.16	True	no	644
646	Aluminium	12	3.9088	2	26.58	84.33	4.0094	86.811	1.00	1.72	264.70	44.39	80.21	True	no	645
647	Aluminium	16	4.5135	3	40.81	84.00	2.6315	97.701	0.54	0.86	106.87	44.40	53.20	True	no	646
648	Aluminium	77	9.9015	4	74.16	89.36	2.6781	110.54	1.17	7.90	134.38	36.80	11.24	True	no	647
649	Aluminium	11	3.7424	3	89.55	84.27	2.6404	86.601	0.77	1.59	145.94	28.05	79.58	True	no	648
650	Aluminium	26	5.7536	3	93.81	84.38	1.763	45.041	0.47	1.41	148.58	27.75	76.54	True	no	649
651	Aluminium	17	4.6524	2	116.00	83.53	1.6984	87.82	0.80	1.80	79.32	32.49	89.79	True	no	650
652	Aluminium	95	10.998	5	172.61	88.04	1.4865	58.031	0.76	2.15	266.25	25.15	22.26	True	no	651
653	Aluminium	200	15.958	9	196.17	93.26	1.8672	107.24	0.65	1.71	97.87	28.15	8.02	True	no	652
654	Aluminium	25	5.6419	4	201.64	85.24	2.5192	92.819	1.09	1.97	93.59	29.13	12.30	True	no	653
655	Aluminium	63	8.9562	5	224.62	90.00	3.3709	98.126	0.63	1.24	109.47	32.49	38.80	True	no	654
656	Aluminium	26	5.7536	4	401.58	85.04	1.0642	154.93	1.26	2.30	339.93	39.98	74.21	True	no	655
657	Aluminium	11	3.7424	2	3.82	83.73	1.6984	92.464	1.32	2.62	202.88	48.40	29.40	True	no	656
658	Aluminium	21	5.1709	3	14.71	85.62	2.0247	89.711	0.54	0.91	35.23	43.47	76.80	True	no	657
659	Aluminium	43	7.3993	2	132.63	87.02	1.6288	64.767	0.97	2.07	230.20	46.34	53.50	True	no	658
660	Aluminium	53	8.2147	2	141.72	86.85	1.8858	79.856	0.85	2.72	122.97	43.85	35.68	True	no	659
661	Aluminium	10	3.5682	2	170.00	83.00	1.7321	45	0.27	0.50	311.72	13.84	77.58	True	no	660
662	Aluminium	11	3.7424	2	251.27	85.36	5.1176	88.851	0.39	0.70	209.53	45.05	83.42	True	no	661
663	Aluminium	22	5.2926	1	276.23	91.18	9.9669	91.746	0.34	0.70	221.69	39.81	79.64	True	no	662
664	Aluminium	146	13.634	6	8.41	93.45	2.8576	85.948	1.13	2.76	304.89	38.39	44.22	True	no	663
665	Aluminium	17	4.6524	2	23.35	85.06	1.2027	99.992	0.97	3.70	134.49	44.74	23.16	True	no	664
666	Aluminium	22	5.2926	2	51.36	87.77	3.8767	91.043	1.05	1.54	26.34	27.71	11.57	True	no	665
667	Aluminium	17	4.6524	3	53.24	90.29	11.73	93.469	0.83	1.98	22.93	26.45	15.32	True	no	666
668	Aluminium	13	4.0684	1	54.23	86.92	7.1086	86.595	1.00	1.99	20.49	25.29	17.52	True	no	667
669	Aluminium	67	9.2362	3	221.88	93.66	3.828	98.658	1.39	3.34	110.05	30.22	37.87	True	no	668
670	Aluminium	11	3.7424	3	243.55	85.73	3.2626	86.942	0.54	0.96	20.04	44.36	6.78	True	no	669
671	Aluminium	24	5.5279	3	334.33	87.00	2.9546	84.465	0.63	1.79	163.95	40.49	88.19	True	no	670
672	Aluminium	124	12.565	7	396.97	92.35	1.8575	94.219	1.02	2.24	139.29	38.99	39.55	True	no	671
673	Aluminium	24	5.5279	4	407.25	88.13	3.927	90.398	0.43	0.75	21.80	30.73	86.85	True	edge	672
674	Aluminium	10	3.5682	2	67.10	85.40	2.562	42.519	0.76	1.65	12.67	38.69	40.74	True	no	673
675	Aluminium	24	5.5279	3	145.46	88.63	1.8673	86.183	0.92	2.16	124.00	42.06	34.70	True	no	674
676	Aluminium	20	5.0463	4	150.75	87.15	2.4785	74.363	1.03	3.02	254.76	42.99	60.11	True	no	675
677	Aluminium	48	7.8176	7	240.40	89.73	3.4699	86.322	1.50	4.04	20.85	44.82	10.80	True	no	676
678	Aluminium	53	8.2147	1	260.68	88.68	1.4078	102.22	0.93	1.65	184.36	36.68	68.63	True	no	677
679	Aluminium	83	10.28	4	293.64	91.10	2.4598	91.938	0.77	2.40	37.33	38.92	2.69	True	no	678
680	Aluminium	13	4.0684	2	153.54	87.92	2.1501	64.834	0.68	0.89	252.87	43.80	60.81	True	no	679
681	Aluminium	30	6.1804	2	180.97	88.33	1.3897	64.11	0.51	1.59	283.66	36.00	82.63	True	no	680
682	Aluminium	84	10.342	4	299.94	92.11	1.72	104.19	1.01	2.04	39.88	39.87	89.95	True	no	681
683	Aluminium	60	8.7404	5	305.97	92.48	3.1213	91.042	0.98	1.91	176.32	33.43	8.12	True	no	682
684	Aluminium	47	7.7358	5	337.49	91.94	3.0229	92.973	0.54	1.23	349.72	34.25	62.25	True	no	683
685	Aluminium	19	4.9185	2	340.95	90.11	3.4567	88.289	0.67	1.69	352.94	34.50	58.46	True	no	684
686	Aluminium	242	17.553	9	21.81	98.34	1.2725	84.741	2.30	10.12	339.20	35.25	74.90	True	no	685
687	Aluminium	39	7.0467	1	21.44	93.03	4.8136	90.992	0.46	1.08	335.73	36.12	78.88	True	no	686
688	Aluminium	24	5.5279	3	35.42	89.13	1.112	21.355	0.66	1.25	72.64	44.54	6.61	True	no	687
689	Aluminium	117	12.205	3	59.91	96.38	1.8444	96.933	1.53	3.41	23.80	26.52	14.35	True	no	688
690	Aluminium	165	14.494	5	97.67	94.24	1.1681	80.916	1.00	2.63	321.89	27.45	3.73	True	no	689
691	Aluminium	11	3.7424	3	127.27	89.18	3.1507	75.741	3.01	5.03	30.50	39.26	38.29	True	no	690
692	Aluminium	28	5.9708	2	157.75	89.18	1.7162	32.173	1.72	5.53	5.31	49.73	38.59	True	no	691
693	Aluminium	14	4.222	3	186.79	88.07	1.551	136.67	0.42	0.71	281.86	14.41	72.86	True	no	692
694	Aluminium	309	19.835	11	344.86	101.38	2.8008	64.313	1.23	4.09	237.67	38.99	61.01	True	no	693
695	Aluminium	29	6.0765	5	364.76	89.83	1.7128	74.892	0.84	3.44	74.01	7.41	24.10	True	no	694
696	Aluminium	120	12.361	9	120.75	95.07	1.8558	119.88	1.16	5.07	207.62	42.47	63.86	True	no	695
697	Aluminium	27	5.8632	2	164.30	92.04	2.9591	75.827	1.36	3.53	47.36	21.89	65.73	True	no	696
698	Aluminium	12	3.9088	3	200.75	89.58	2.2273	89.562	0.65	1.22	96.90	28.55	8.79	True	no	697
699	Aluminium	41	7.2252	4	210.71	89.83	1.2388	53.578	0.49	0.85	209.24	35.97	85.46	True	no	698
700	Aluminium	12	3.9088	2	289.83	92.00	8.3543	87.037	0.70	1.26	38.19	40.06	1.57	True	no	699
701	Aluminium	14	4.222	1	324.79	90.00	1.7645	68.898	0.36	0.74	164.25	37.57	68.21	True	no	700
702	Aluminium	103	11.452	7	329.00	95.87	1.4085	93.845	2.11	5.14	164.38	38.35	69.02	True	no	701
703	Aluminium	16	4.5135	3	372.25	89.25	2.1484	106.85	0.28	0.56	313.90	38.80	30.24	True	no	702
704	Aluminium	24	5.5279	3	376.25	90.33	1.9969	129.75	0.74	1.20	121.48	50.80	49.10	True	no	703
705	Aluminium	29	6.0765	2	387.93	90.28	1.6477	72.203	0.43	0.86	263.83	41.39	15.82	True	no	704
706	Aluminium	10	3.5682	4	40.90	91.70	9.282	92.297	0.42	0.97	140.39	41.64	4.76	True	no	705
707	Aluminium	40	7.1365	2	43.55	93.20	2.5019	92.03	1.31	2.41	139.70	41.96	4.65	True	no	706
708	Aluminium	15	4.3702	2	79.47	91.00	3.4841	94.869	0.82	1.67	41.67	41.38	8.36	True	no	707
709	Aluminium	12	3.9088	2	162.33	91.00	2.1362	78.76	0.94	1.74	47.18	19.97	65.26	True	no	708
710	Aluminium	13	4.0684	2	185.00	89.69	1.6113	90	0.46	1.00	282.74	13.37	71.79	True	no	709
711	Aluminium	14	4.222	2	206.43	91.50	4.1658	90	0.77	1.30	309.99	48.70	38.72	True	no	710
712	Aluminium	23	5.4115	1	64.74	93.17	3.6497	88.12	1.01	1.41	28.22	26.89	9.76	True	no	711
713	Aluminium	29	6.0765	2	70.48	93.93	1.9137	107.72	1.57	3.49	233.32	36.20	20.50	True	no	712
714	Aluminium	16	4.5135	3	89.81	92.19	2.7787	82.146	0.96	1.99	324.46	27.17	1.16	True	no	713
715	Aluminium	153	13.957	7	109.88	99.29	2.3975	96.012	0.98	2.90	259.91	26.49	19.18	True	no	714
716	Aluminium	16	4.5135	2	113.94	91.69	2.2918	81.343	0.41	0.75	262.09	26.11	17.01	True	no	715
717	Aluminium	16	4.5135	3	203.38	92.94	3.0594	85.702	0.51	1.17	309.17	49.70	41.06	True	no	716
718	Aluminium	11	3.7424	1	216.82	91.55	2.4872	121.72	0.78	1.93	235.61	29.82	62.94	True	no	717
719	Aluminium	33	6.482	5	245.39	91.39	1.0587	45	1.09	3.59	199.41	42.50	80.14	True	no	718
720	Aluminium	27	5.8632	3	102.85	99.63	7.6434	79.924	1.03	2.12	319.83	26.72	5.18	True	no	719
721	Aluminium	93	10.882	5	131.11	95.76	1.1045	57.426	0.88	1.99	105.99	10.01	59.93	True	no	720
722	Aluminium	17	4.6524	2	233.00	91.94	1.7184	28.365	0.79	2.47	291.89	42.96	56.22	True	no	721
723	Aluminium	48	7.8176	5	249.81	97.88	3.5791	68.154	1.59	3.30	211.86	38.46	61.88	True	no	722
724	Aluminium	103	11.452	2	254.19	101.98	2.1522	97.075	2.12	4.86	213.84	39.24	58.38	True	no	723
725	Aluminium	10	3.5682	2	390.30	92.00	2.5787	76.645	0.37	0.82	264.31	41.80	16.07	True	no	724
726	Aluminium	207	16.235	9	38.70	106.58	2.2127	91.833	1.60	4.29	279.22	43.64	69.78	True	no	725
727	Aluminium	19	4.9185	2	48.95	96.63	5.9766	95.12	0.91	1.81	229.31	27.77	71.88	True	no	726
728	Aluminium	37	6.8637	3	51.49	98.05	4.0821	101.3	0.70	1.64	227.83	27.13	73.96	True	no	727
729	Aluminium	13	4.0684	2	104.77	96.54	9.4571	85.424	0.65	1.36	321.87	25.37	3.44	True	no	728
730	Aluminium	49	7.8987	4	139.55	96.33	1.7765	102.44	1.05	2.19	265.82	44.86	9.50	True	no	729
731	Aluminium	46	7.653	5	150.37	94.76	1.6714	108.76	0.86	1.51	299.34	33.77	50.21	True	no	730
732	Aluminium	14	4.222	4	237.50	94.50	4.2656	86.437	1.12	2.84	299.44	45.62	55.11	True	no	731
